MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,tg
15.48500776,-6.037901623,15.48500776,0.665760808,0.108390987,768.709,742.501,768.1735286,280,0,0,0,0,0,0.543859649,0.98245614,1.473684211,0,0,0,0,0,0,0,0,1.40942175,4115.943983,64.31762541,53.40078,27.40078,39.07372693,28.40451415,15.40451415,11.36820094,11.36820094,8.036536399,8.036536399,5.615694029,5.615694029,-6.94,8.69E+20,16.65310331,13.08485699,6.13672061,358.3461164,0,0,0,0,0,329.0385707,0,0,13.17124514,0,0,6.042418708,0,9.67572716,81.41467746,17.63285696,0,0,0,17.7675875,0,212.7374013,0,28.37543848,15.90975742,26.34249029,17.2485355,0,11.56648989,17.7675875,0,100.8633117,157.1028864,0,11.12690298,0,52.6,276.5132843,33.72638796,13.17124514,0,0,0,0,0,0,0,34.51704436,321.2935321,0,28.1529805,5.334377142,-20.0639827,-8.45425549,-36.77638493,-11.40293329,0,0,0.063829787,57,0,4,1,0,1,7,0,7,4,0,12,9,0,0,0,8,11.3593,200.277,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
11.83353048,-10.34356516,11.83353048,1.521895433,0.039808651,1386.37,1297.666,1384.417185,472,0,0,0,0,0,0.27173913,0.510869565,0.793478261,0,0,0,0,0,0,0,0,1.668166977,7954.303864,142.2978704,133.2659863,55.26598632,81.26467245,68.56186218,42.68558654,17.3324829,41.28405576,10.99725758,38.48354551,7.540469052,36.20261442,-5.951168831,3.73E+66,18.17644647,28.16667188,15.55479796,682.53737,0,0,0,0,0,671.1014361,0,0,0,0,0,0,8.224551337,2.741517112,154.2284521,136.9816581,0,0,0,88.73645893,0,302.1209354,0,0,51.86725646,0,0,0,85.11440164,33.60169916,0,120.6267529,302.1209354,88.73645893,0,0,73.84,527.8390524,109.6606845,0,0,0,0,0,0,0,0,44.56776761,897.6878482,0,6.488927006,-24.20023741,0,-25.43667403,-105.8103399,0,-60.94781765,-93.33726171,0.189189189,92,0,8,0,0,0,10,0,10,8,0,20,41,0,0,0,10,11.938,404.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22
15.15641252,-5.007446947,15.15641252,0.068982825,0.158768194,678.741,644.469,678.2366014,254,0,0,0,0,0,0.62745098,1.215686275,1.862745098,0,0,0,0,0,0,0,0,1.730519357,3792.287554,66.90593003,58.75216522,24.75216522,39.22854593,30.65927544,13.65927544,10.17236174,10.17236174,6.719648205,6.719648205,4.553699508,4.553699508,-6.22,5.48E+20,11.39715126,11.14732064,5.508958852,343.09284,0,0,0,0,0,340.7207535,0,0,0,0,0,0,0,1.370758556,79.99452851,35.38247226,0,5.316788604,0,51.94133364,4.899909731,130.0594083,0,34.497071,25.17686566,5.687386275,34.497071,0,28.94550752,10.82998094,0,140.2760013,96.67869932,0,0,0,102.45,245.8139181,17.12512866,4.794537184,10.9662768,5.316788604,0,0,0,0,0,58.07486266,311.3078633,0,57.21975673,0.484710723,-21.33034316,-16.55676649,-21.47130257,0,-28.48725188,0,0.19047619,51,0,9,0,2,2,5,0,5,7,0,11,7,0,0,0,7,8.694,191.106,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
16.00542465,-8.015884329,16.00542465,0.613122048,0.092299855,916.502,900.374,916.0729234,332,0,0,0,0,0,0.483870968,0.822580645,1.161290323,0,0,0,0,0,0,0,0,1.85175232,3272.79599,62.1489352,44.19228262,28.19228262,35.95845474,22.95851375,14.95851375,11.2379494,11.2379494,7.463530413,7.463530413,4.580326472,4.580326472,-5.78,6.25404E+15,28.01870267,15.53615966,7.592554274,354.5044224,0,0,11.63444168,0,0,283.422677,0,8.780830095,35.12332038,0,0,0,0,14.86395385,129.0575541,6.066367068,0,0,0,49.02526618,0,141.3005972,0,28.37543848,15.90975742,87.80830095,17.2485355,0,24.70519407,33.79379802,46.53776673,44.18594287,72.50902449,0,11.12690298,0,36.92,224.7676689,8.780830095,79.02747086,0,0,0,0,0,0,14.21058886,27.03866429,443.2019371,0,0,4.997226547,-32.06959044,-30.86358201,-25.51887816,-31.88046541,-11.86664761,0,0.210526316,62,0,4,0,0,0,5,0,5,4,0,26,12,0,0,0,5,12.3498,168.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
14.45173152,-4.382119026,14.45173152,0.055931513,0.15255584,713.728,686.512,713.1580338,258,0,0,0,0,0,0.692307692,1.153846154,1.673076923,0,0,0,0,0,0,0,0,1.566750185,3759.956082,62.17136104,51.91030259,25.72679917,36.93653348,26.76073151,14.54679208,9.295405361,10.17306975,6.033528335,6.570985813,3.801732143,4.070460882,-6.93,7.12E+16,14.00071392,13.07583153,7.038316408,336.3256858,5.309813353,6.017892468,1.411842078,5.907179729,11.81435946,197.6513851,19.28352128,0,0,0,12.08483742,43.10640436,9.799661943,23.46372999,74.35983519,74.96314788,0,4.899909731,0,17.76526806,21.23925341,142.6232129,0,0,27.30562048,22.7495451,0,0,54.77867756,15.49869452,0,90.16928229,119.7014389,5.647368313,0,0,187.92,255.4244249,37.18502009,0,6.066367068,0,0,0,0,0,0,37.17481511,250.4887416,0,83.01795838,-2.465706067,-13.2644512,-12.91799399,-29.86219762,0,-4.252616334,-4.327068085,0.052631579,52,4,13,0,1,1,5,0,5,8,4,16,11,0,0,0,6,4.4793,191.4811,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
13.55678365,-5.475812748,13.55678365,0.139005695,0.137586298,472.718,424.334,472.3777268,192,0,0,0,0,0,0.676470588,1.058823529,1.470588235,0,0,0,0,0,0,0,0,4.125569432,2631.273666,68.92820323,64.60535096,16.60535096,35.87756197,32.01235026,8.223495875,4.485968765,4.485968765,2.296644235,2.296644235,1.197973817,1.197973817,-2.24,2.61498E+15,4.495431562,19.10681126,15.57105142,275.4434616,0,0,1.411842078,0,0,213.9340302,0,0,0,0,25.49169961,6.372924901,25.68747947,0,75.54981915,12.06222902,0,21.65613229,0,121.8363583,6.496859684,35.29657781,0,0,21.65613229,9.589074368,0,0,18.55908871,12.99371937,0,173.4070779,24.16967483,12.52320879,0,0,82.26,191.6214649,9.589074368,0,5.726692226,0,0,0,0,0,0,65.96074478,393.4170966,0,25.81521465,-3.333403188,-3.08626961,0,-11.21070729,-83.08652655,-16.18207127,0,0.714285714,34,4,6,0,0,0,1,0,1,2,4,8,22,0,0,0,1,6.9585,140.7308,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52
11.62851706,-3.759560185,11.62851706,1.114551052,0.58108383,184.191,172.095,184.0735589,72,0,0,0,0,0,1.615384615,2.307692308,2.923076923,0,0,0,0,0,0,0,0,2.961807595,643.7825492,21.69867061,18.13299316,6.132993162,11.6616138,9.224744871,3.224744871,2.066496581,2.066496581,1.195705769,1.195705769,0.78324829,0.78324829,-0.77,212971.3841,2.080131003,2.607540337,1.502964274,93.68961795,0,0,0,0,0,92.10788574,0,0,0,0,0,0,0,0,35.82389316,6.15536563,0,0,0,50.12862695,0,0,0,0,0,4.794537184,0,0,24.39541971,14.5802533,0,41.94080228,0,6.396873262,0,0,44.76,56.28399258,4.794537184,0,0,0,0,0,0,0,9.843390349,21.18596563,104.733845,0,11.62851706,4.397766952,0,0,0,-29.59346238,0,0,0.888888889,13,0,4,0,2,2,0,0,0,4,0,6,1,0,2,2,2,1.6517,42.233,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
12.61151361,-4.019121788,12.61151361,1.699796863,0.620808713,186.207,172.095,186.0892089,74,0,0,0,0,0,1.461538462,2.076923077,2.615384615,0,0,0,0,0,0,0,0,6.403155535,607.3947062,24.0689141,20.13299316,6.132993162,12.25565417,9.724744871,2.724744871,1.71022532,1.71022532,0.60511266,0.60511266,0.292139663,0.292139663,-1.06,190087.8034,1.968991258,3.013215144,2.716736278,97.8785096,0,0,0,0,0,96.18045678,0,0,0,0,0,0,0,0,38.25342006,11.93861058,0,0,0,38.95047369,7.037952459,0,0,0,0,0,0,0,24.57761385,19.06280028,0,39.74629614,0,12.79374652,0,0,52.6,57.92703672,9.589074368,0,0,0,0,0,0,0,9.473725908,19.19061979,108.6020409,0,24.67103068,0,-4.019121788,-3.726789021,0,-5.495256992,-11.66833759,-3.280232899,0.777777778,13,0,4,0,0,0,0,0,0,4,0,6,4,0,0,0,0,1.1767,45.361,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
13.7108688,-4.698408069,13.7108688,0.458439145,0.163591828,536.624,504.368,536.2198887,204,0,0,0,0,0,0.775,1.225,1.625,0,0,0,0,0,0,0,0,1.841599525,2890.305399,57.83953412,51.44948974,19.44948974,33.12639829,26.33711731,10.33711731,6.822597756,6.822597756,4.171609241,4.171609241,2.427450026,2.427450026,-4.58,3.47941E+14,8.001165393,12.5167251,7.083378112,279.6690765,4.736862954,0,0,0,0,238.5096991,0,4.794537184,0,0,6.851892117,0,11.37699191,12.04201947,72.77046442,11.93861058,0,0,5.893957685,33.03256764,13.11797049,107.8056023,0,33.75282963,9.843390349,0,11.49902367,0,31.13659909,9.473725908,5.893957685,84.65696028,96.67869932,6.875840478,22.25380597,0,71.06,205.5415383,9.589074368,0,0,0,0,0,0,0,9.473725908,53.70766415,277.5005747,0,27.31746573,5.112839402,-7.11106074,-11.27560721,-20.13974906,-7.606691628,-20.46443786,0,0.235294118,40,0,6,0,0,0,4,0,4,6,0,8,15,0,0,0,4,7.6386,153.627,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.33
15.11717294,-4.148249321,15.11717294,0.30932127,0.141914825,638.723,608.483,638.2205574,236,0,0,0,0,0,0.632653061,1.163265306,1.816326531,0,0,0,0,0,0,0,0,1.615748327,3908.63329,61.59401077,54.02742035,24.02742035,36.79978213,28.68453057,13.68453057,10.26643065,10.26643065,7.349446957,7.349446957,5.269062192,5.269062192,-6.14,3.43E+16,11.20745836,10.17902288,4.266061888,325.7191605,0,0,0,0,0,325.020038,0,0,0,0,0,0,0,0,60.30090542,46.15492069,0,5.316788604,0,33.30152615,4.899909731,163.9190844,0,11.12690298,10.9662768,5.687386275,0,0,28.94550752,0,27.40756847,127.3928295,102.721118,0,21.89935141,0,74.76,254.5024343,23.97892145,4.794537184,4.899909731,0,5.316788604,0,0,0,0,31.52744679,265.9708045,0,55.9803635,-1.449370986,-18.4365419,-10.07710612,-23.01365643,0,-15.39115921,0,0.11627907,49,0,6,0,2,2,6,0,6,4,0,8,9,0,0,0,8,7.95618,189.877,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.67
12.70170538,-1.167368195,12.70170538,0.238945436,0.245942774,512.572,492.412,512.1637113,186,0,0,0,0,0,0.525,0.95,1.45,0,0,0,0,0,0,0,0,1.684650879,3171.47212,46.03568655,39.69710267,19.69710267,28.87837585,21.24297853,11.24297853,7.83813005,7.83813005,5.439523252,5.439523252,3.706032869,3.706032869,-5.55,1.58986E+13,9.883632414,8.74907766,3.923185635,258.5275751,0,0,0,0,0,258.0062964,0,0,0,0,0,0,0,0,32.20970831,34.41933046,0,19.93591408,0,0,0,126.4118256,0,45.02951795,6.066367068,0,0,0,26.22207461,0,0,37.7731598,120.8483742,0,67.09632082,0,68.63,182.1927689,10.27757141,0,23.6679052,0,0,0,0,0,19.93591408,21.9321369,171.7338089,0,30.36821714,0,-7.354957443,0,-14.85657866,-0.557156601,0,0,0,40,0,5,0,0,0,5,2,7,5,0,7,5,0,0,0,7,7.1051,158.3425,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.79
13.88307162,-3.304560185,13.88307162,1.161145125,0.510509349,118.107,111.051,118.0430077,46,0,0,0,0,0,2.625,3.375,3.875,0,0,0,0,0,0,0,0,5.024859921,310.3663646,14.28445705,10.69446105,3.694461054,7.127827085,5.051354672,1.551354672,0.80556386,0.80556386,0.322942487,0.322942487,0.091152288,0.091152288,-0.6,1343.305824,1.278057008,1.43601108,0.804432133,57.47441572,0,0,0,0,0,55.9448236,0,0,0,0,0,0,0,0,23.51712508,5.969305288,0,0,0,19.89940799,6.558985243,0,0,0,0,4.390415048,0,0,18.69996593,9.531400138,0,16.44720201,0,6.875840478,0,0,26.3,32.42769852,9.184952232,0,0,0,0,0,0,0,4.736862954,9.595309893,64.13113898,0,11.34902778,0,0,-1.72349537,0,-2.786111111,-8.803893613,0,0.8,8,0,2,0,0,0,0,0,0,2,0,5,4,0,0,0,0,0.7322,25.279,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
13.37420607,-5.271838103,13.37420607,0.085782348,0.565961414,268.401,240.177,268.2150781,110,0,0,0,0,0,1.526315789,2.263157895,2.842105263,0,0,0,0,0,0,0,0,8.258786101,1248.185186,40.80940108,37.21092377,9.210923772,20.66944342,18.22349587,4.329068684,2.708911927,2.708911927,1.170615816,1.170615816,0.550758758,0.550758758,-1.06,701357275.3,2.336485446,7.510031316,7.854912553,156.516525,0,0,0,0,0,154.3782201,0,0,0,0,0,0,0,0,48.05248099,11.81435946,0,11.03650558,11.30894815,65.66906624,6.496859684,0,0,0,11.03650558,0,0,0,18.31121914,9.589074368,11.30894815,94.43294822,0,9.699524635,0,0,58.2,100.5990469,9.589074368,0,5.726692226,0,0,0,0,0,0,38.46340662,221.7198941,0,25.61240247,-1.591007968,-5.119092732,-10.33507741,0,-27.88775516,-22.81603002,0,0.866666667,19,2,4,0,0,0,0,0,0,2,2,6,14,0,0,0,0,2.6536,76.6064,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
15.36563712,-5.302944518,15.36563712,0.104432152,0.04316233,832.009,782.617,831.3559883,314,0,0,0,0,0,0.53968254,1.015873016,1.571428571,0,0,0,0,0,0,0,0,1.246155414,5323.358254,88.39497568,79.89670334,30.89670334,51.15884304,41.55381356,17.05381356,11.48638774,11.48638774,7.726361896,7.726361896,5.129494045,5.129494045,-7.12,1.37E+35,12.97745961,18.46821251,9.097298306,437.7083484,0,0,5.783244946,0,0,353.5436098,4.794537184,0,0,0,38.05550424,0,26.2052471,8.224551337,95.8190439,46.28603192,0,4.899909731,0,70.58114113,6.496859684,178.3987579,0,34.12495032,21.60646004,0,22.99804733,0,34.77761877,0,0,190.3071681,145.018049,0,21.89935141,0,89.98,334.7212836,15.07210859,9.589074368,6.066367068,0,0,0,0,0,0,71.15786094,429.4135998,0,58.76427023,-1.758871877,-10.75151026,-12.84425249,-30.41845099,-50.91787896,-9.153572143,0,0.214285714,63,0,7,0,1,1,7,0,7,6,0,9,21,0,0,0,8,12.4195,248.644,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
8.888410704,-3.40359728,8.888410704,0.132072049,0.773031377,256.326,244.23,256.0558006,90,0,0,0,0,0,1.277777778,1.833333333,2.277777778,0,0,0,0,0,0,0,0,3.126674498,1065.050304,24.91976706,20.72474487,9.541241452,14.53270461,10.56649658,4.974744871,2.968643696,3.135310363,1.847852885,1.931186218,1.069759776,1.153093109,-1.87,3632161.799,3.810254477,4.424298621,2.359663979,128.7095289,0,0,0,0,0,127.7750358,0,0,0,0,0,0,0,0,26.29249302,17.77141668,0,0,0,12.7458498,0,59.46625264,0,11.49902367,9.843390349,0,11.49902367,12.21787344,5.553543237,0,0,40.32185546,48.33934966,0,0,0,18.46,77.96161428,0,0,11.30305507,0,0,0,0,0,0,38.51036647,102.3785518,4.886720626,0,5.111042969,-1.679161154,-4.025907093,-6.434316534,0,-3.40359728,0,0.133333333,18,0,2,0,0,0,2,0,2,3,0,5,5,0,0,0,2,3.8945,74.255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.67
8.029444444,-4.211180556,8.029444444,1.291943854,0.551634641,128.215,112.087,128.1201151,54,0,0,0,0,0,2.222222222,3.111111111,3.666666667,0,0,0,0,0,0,0,0,7.169178109,522.5844273,22.70710678,20.40824829,4.40824829,11.20710678,9.90824829,1.90824829,1.181186218,1.181186218,0.442655182,0.442655182,0.127577591,0.127577591,-0.04,59908.8982,0.842412435,2.295733882,2.353880867,80.88691906,0,0,0,0,0,79.0303509,0,0,0,0,0,0,0,0,26.66899985,0,0,0,5.414990469,40.38737534,6.558985243,0,0,0,0,0,0,0,13.14191885,4.736862954,5.414990469,48.86073815,0,6.875840478,0,0,9.23,52.36135105,0,0,0,0,0,0,0,0,0,26.66899985,124.6307887,0,0,0,-4.211180556,0,0,-4.135806406,-20.78380173,0,1,9,0,1,0,0,0,0,0,0,1,0,3,8,0,0,0,0,2.2822,38.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
13.0256353,-6.778506774,13.0256353,0.240915939,0.339049899,408.551,388.391,408.0851567,142,0,0,0,0,0,1.035714286,1.607142857,2.071428571,0,0,0,0,0,0,0,0,2.731439359,1840.776962,39.01362519,33.54124145,15.35773803,22.44307711,17.13299316,9.949489743,4.766411538,8.582908119,3.233163248,6.660140277,1.943128178,4.186814396,-2.703116883,10706226865,6.145103767,7.371052013,3.654411372,197.4061394,0,0,0,0,0,196.5802101,0,0,0,0,0,0,0,0,46.4779714,47.60569839,0,0,0,25.69618235,0,65.30133427,0,11.49902367,25.22723997,4.794537184,11.49902367,11.33678588,20.51539845,0,0,50.79063974,60.42418708,11.99239811,0,0,52.6,127.3429713,9.589074368,0,6.042418708,5.38006277,11.33678588,0,0,0,0,36.88889703,178.0529995,0.739338109,24.41941437,-2.590051896,0,-12.14534425,-12.03469774,0,-9.135373538,-6.778506774,0.181818182,28,0,4,0,0,0,2,1,3,5,0,8,9,0,0,0,3,3.7928,113.8035,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-62
9.109336248,-5.136302792,9.109336248,0.477115132,0.381559972,302.502,268.23,302.2609657,124,0,0,0.023035333,0,0.023035333,1.227272727,1.954545455,2.590909091,0,0,0,0,0,0,0,0,4.410535847,1714.124245,47.6712084,44.90824829,10.90824829,24.67475615,22.45412415,5.454124145,3.204124145,3.204124145,1.829124145,1.829124145,0.977062073,0.977062073,-0.98,48128811348,2.591232798,9.224627469,5.664556958,185.4687656,0,0,0,0,0,142.2427346,0,0,0,0,25.97066682,0,15.07834412,0,51.7123183,6.066367068,0,0,0,96.55180795,0,23.2117404,0,5.749511833,11.17289446,0,5.749511833,0,0,0,6.851892117,147.4326097,12.08483742,0,0,0,9.23,131.5794273,0,0,0,0,0,0,0,0,0,51.7123183,275.9191186,0,0,5.232812684,-2.622737274,-5.654272199,-2.514148847,-54.29879334,-11.81197961,0,0.714285714,22,0,1,0,0,0,1,0,1,1,0,3,16,0,0,0,1,6.42722,96.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10
