MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MolWt,FpDensityMorgan1,BalabanJ,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA8,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,NHOHCount,fr_aniline,fr_bicyclic,fr_ether,tg
13.30458108,-4.558732303,0.653928323,600.679,0.911111111,2.356864602,40.37554195,0,46.07132432,24.45261434,29.75095859,4.899909731,28.43693137,0,0,31.49131519,19.43246472,48.71663438,6.875840478,0,129.07,14.85096592,0,0,30.30039085,24.41799275,27.74716053,-9.956355948,2.005891075,-23.58286791,0,0,1,0,1,63
13.40707312,-5.257523529,0.848464577,710.79,0.612244898,2.582331889,71.34078118,10.61962671,63.72924901,39.22966034,0,10.61962671,9.589074368,0,0,110.5704415,22.20632689,0,2.823684157,0,181.86,28.7672231,0,0,18.94745182,78.44810694,-3.310933549,-5.392369837,-6.356917995,-29.42515881,0,2,0,0,4,-2.4
13.80925321,-5.053129091,0.948402382,783.124,0.612244898,2.639832289,36.06370129,10.61962671,70.60508949,32.6706751,0,10.61962671,9.589074368,0,0,68.73437639,49.83230298,0,9.699524635,0,181.86,28.7672231,0,0,19.31711626,79.66556914,1.782255481,-6.981701763,-9.367851286,-26.49911709,0,2,0,0,3,-6.8
13.80798337,-5.053751313,0.948530941,877.912,0.612244898,2.639832289,61.20464036,10.61962671,70.60508949,32.6706751,0,10.61962671,9.589074368,0,0,93.87531546,24.69136391,0,9.699524635,0,181.86,28.7672231,0,0,19.31711626,79.65486711,1.781742355,-6.994457319,-9.385135237,-26.50230988,0,2,0,0,3,-19.2
13.40707312,-5.257523529,0.848464577,736.102,0.612244898,2.582331889,36.38055653,10.61962671,63.72924901,39.22966034,0,10.61962671,9.589074368,0,0,75.61021687,44.29103858,0,2.823684157,0,181.86,28.7672231,0,0,18.94745182,78.44810694,-3.310933549,-5.392369837,-6.356917995,-29.42515881,0,2,0,0,4,-4.3
13.62773533,-4.893646689,0.827288775,716.753,0.72,2.111418752,82.71555373,0,45.08944153,36.85556768,0,10.61962671,20.96384692,0,0,97.57672215,22.20632689,6.851892117,2.823684157,0,181.86,28.7672231,0,0,18.94745182,79.1823058,-2.117831127,-10.92425487,-6.232758101,-22.78703713,0,2,2,0,4,5.1
13.80857741,-4.889836217,0.388814521,789.087,0.72,2.056111507,47.43847384,0,51.965282,30.29658244,0,10.61962671,20.96384692,0,0,55.74065702,49.83230298,6.851892117,9.699524635,0,181.86,28.7672231,5.309813353,0,19.31711626,80.11616185,3.329889782,-11.07441805,-9.173896537,-20.37629136,0,2,2,0,3,2.3
13.80730757,-4.890458439,0.388986881,883.875,0.72,2.056111507,72.57941291,0,51.965282,30.29658244,0,10.61962671,20.96384692,0,0,80.88159609,24.69136391,6.851892117,9.699524635,0,181.86,28.7672231,5.309813353,0,19.31711626,80.10542676,3.329299785,-11.08778107,-9.191180487,-20.37925556,0,2,2,0,3,-11.3
13.62773533,-4.893646689,0.827288775,742.065,0.72,2.111418752,47.75532908,0,45.08944153,36.85556768,0,10.61962671,20.96384692,0,0,62.6164975,44.29103858,6.851892117,2.823684157,0,181.86,28.7672231,0,0,18.94745182,79.1823058,-2.117831127,-10.92425487,-6.232758101,-22.78703713,0,2,2,0,4,4.2
13.33582869,-4.164309414,0.59898593,277.32,1.5,3.296449161,11.93861058,4.899909731,38.74046498,19.55270461,0,0,0,0,0,36.39122492,19.43246472,0,6.875840478,0,55.84,9.589074368,0,0,4.736862954,25.93214065,4.732974813,-5.438081066,-4.082238757,-14.2190145,0,0,0,0,1,352.5
15.59400878,-9.863631051,0.660810802,914.543,0.516666667,2.927049134,12.25546581,0,116.8353851,6.558985243,17.2485355,14.5802533,92.198716,17.2485355,0,78.29351208,0,0,0,0,61.83,84.22613018,0,0,4.736862954,26.31601923,4.952108373,-3.041147267,-91.46152309,-5.056609521,0,0,0,0,2,137
12.93043926,-5.295129323,1.135686212,284.356,1.65,4.856006937,12.18648014,10.61962671,52.568184,13.05584493,0,10.61962671,9.589074368,0,0,31.26021754,9.843390349,10.82998094,9.699524635,0,76.66,9.589074368,0,0,9.843390349,25.52030397,1.898139471,-10.40093148,0,-26.03712226,0,2,0,0,1,84
14.18666028,-4.253802886,1.008775407,476.478,0.911764706,3.160512213,12.25546581,0,6.851892117,59.98880162,28.74755917,24.05397921,0,28.74755917,0,72.24426743,14.21058886,0,0,0,107.98,9.589074368,0,0,14.21058886,26.81694983,5.171813534,-2.715539672,-10.165628,-32.55468166,-7.3832529,0,0,0,7,99
14.23686996,-5.082068704,0.850937654,509.599,1.135135135,3.073932303,24.13195083,5.309813353,70.70507591,6.558985243,11.49902367,15.1532037,0,11.49902367,0,36.70882854,36.66086149,5.893957685,1.411842078,0,108,19.17814874,0,0,9.473725908,53.96918285,3.459074359,-3.8063108,-16.36911435,-13.28696494,0,1,0,0,2,35
11.23015731,-2.902268519,0.259768519,115.088,2.25,4.932644437,11.87648502,5.309813353,6.875840478,6.496859684,0,5.309813353,0,0,0,18.3733447,14.69560176,0,8.287682556,0,55.4,9.589074368,5.309813353,0,5.106527395,22.18590561,4.059332955,0,-2.617592593,-5.059319255,0,1,0,0,0,67
13.3556888,-6.145796933,1.101062351,586.837,0.829268293,2.158996366,52.80881747,0,63.3847628,0,11.49902367,9.473725908,11.37477255,11.49902367,0,41.43404492,14.38474384,0,37.8930632,0,86.55,9.589074368,0,0,9.984809465,38.8254277,0,-4.484469473,-16.33809005,-15.06143423,-11.63595541,0,0,0,2,60
13.43381873,-6.179838667,1.187002239,676.962,0.75,1.823880974,52.80881747,0,69.7576877,0,11.49902367,9.473725908,11.37477255,11.49902367,0,41.43404492,20.75766874,0,37.8930632,0,86.55,9.589074368,0,0,9.984809465,38.98938296,0,-7.499694873,-16.5175008,-15.15550641,-11.70313878,0,0,0,2,68
14.33217058,-4.067169294,0.786940133,464.47,0.911764706,2.56100586,12.25546581,0,0,40.31184589,34.12495032,19.31711626,0,22.99804733,0,52.5673117,9.473725908,0,0,11.12690298,89.52,9.589074368,0,0,9.473725908,27.05343767,5.224319751,-4.151182077,-7.784624415,-15.98239164,-7.274140611,0,0,0,5,92
12.90185925,-3.461363799,0.135834278,247.25,1.722222222,2.617107131,12.56546094,4.899909731,25.53273622,6.496859684,0,0,9.589074368,0,0,36.56305642,16.03271115,0,0,0,55.84,9.589074368,4.899909731,0,9.473725908,24.32167656,0,-1.072902258,0,-10.61852698,0,0,0,0,2,78
13.31486021,-5.122644118,0.9772546,496.604,0.972222222,2.795659534,23.31338313,0,64.23216459,20.15592294,11.49902367,9.473725908,11.37477255,11.49902367,0,32.09453352,19.43246472,5.893957685,6.875840478,0,95.78,9.589074368,0,0,24.80875355,25.39682027,11.12183133,-2.113648785,-12.60792272,-13.36480264,-3.248685188,0,0,0,3,22
13.41346532,-5.399575461,1.222524819,534.575,0.947368421,2.806696501,23.31338313,0,70.40846311,13.11797049,5.749511833,4.736862954,24.54601769,5.749511833,0,25.05658106,25.60876323,5.893957685,6.875840478,0,86.55,22.76031951,0,0,20.0718906,25.36208155,10.78366048,-4.47957916,-11.66216282,-13.43890449,0,0,0,0,2,44
13.30994755,-5.118417438,0.972524819,480.605,1,2.806696501,23.31338313,0,71.08405671,13.11797049,5.749511833,4.736862954,11.37477255,5.749511833,0,25.05658106,19.43246472,12.7458498,6.875840478,0,86.55,9.589074368,0,0,20.0718906,25.3884081,11.1186605,-3.118468049,-11.54867,-16.50174526,0,0,0,0,2,29
13.29412236,-5.093595254,0.620271138,501.023,0.971428571,2.797836718,34.91432302,0,64.23216459,13.11797049,5.749511833,4.736862954,11.37477255,5.749511833,11.60093989,25.05658106,19.43246472,5.893957685,11.89847379,0,86.55,9.589074368,0,0,20.0718906,25.36179916,10.5784244,-1.860278315,-11.46084902,-13.27498663,0,0,0,0,2,9
13.29669535,-5.088885527,0.27999336,545.474,0.971428571,2.797836718,39.24332702,0,64.23216459,13.11797049,5.749511833,4.736862954,11.37477255,5.749511833,15.9299439,25.05658106,19.43246472,5.893957685,6.875840478,0,86.55,9.589074368,4.472719516,0,36.0018345,25.36610826,11.26601807,-1.78456651,-11.44115047,-13.26012717,0,0,0,0,2,24
12.89060516,-4.017795336,1.215722317,248.278,1.444444444,4.458727725,11.93861058,0,32.8465073,6.558985243,0,0,0,0,0,18.49759582,15.25838082,0,6.875840478,0,52.6,9.589074368,0,0,9.843390349,25.34552166,4.66400711,-8.257179784,-3.448254795,-17.90690279,0,0,0,0,1,94
14.72352703,-4.789248927,0.662755745,485.54,1.166666667,1.669114591,23.63023836,0,44.31756743,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,19.43246472,33.94900918,0,0,110.34,14.85096592,0,0,10.22850025,28.46053542,21.13986921,-11.50955175,-13.34421156,-8.810618885,0,0,0,0,2,105
13.61873347,-4.535568372,0.637033768,433.464,1.1875,2.138623586,23.63023836,0,31.57171763,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,19.43246472,23.11902824,0,0,110.34,9.589074368,0,0,14.96536321,26.14091168,20.99541179,-2.367911199,-12.53571971,-8.446261661,0,0,0,0,2,106
13.17674179,-3.87998245,0.591766836,427.416,1.0625,2.092939009,23.63023836,0,6.080018027,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,11.33111287,0,0,110.34,9.589074368,0,0,10.22850025,25.51044414,21.16243285,-3.994299936,-3.083154886,-7.697766034,0,0,0,0,2,105
13.3470224,-3.960277589,0.603924592,441.443,1.151515152,2.112997275,23.63023836,0,12.93191014,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,18.18300498,0,0,110.34,9.589074368,0,0,10.22850025,25.9073404,21.1633844,-5.370176106,-3.216199783,-11.00804365,0,0,0,0,2,124
13.20055556,-4.062076771,0.134695559,428.404,1.1875,2.176127082,29.88266577,4.983978521,6.080018027,13.11797049,11.81873315,10.80323002,16.16930973,5.749511833,0,36.62349319,9.473725908,11.33111287,0,0,123.23,9.589074368,6.066367068,0,19.94934173,28.59154989,16.170524,-3.008079882,-3.053062085,-9.081134143,0,0,0,0,3,130
13.09178336,-3.878240434,0.591582457,427.416,1.09375,2.082462935,23.63023836,0,6.080018027,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,11.33111287,0,0,110.34,9.589074368,0,0,10.22850025,25.19704808,21.15045541,-3.93850945,-3.100742887,-7.694053853,0,0,0,0,2,119
13.82924084,-4.218376488,0.641356461,483.524,1.111111111,2.252870343,23.63023836,0,32.05068485,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,15.25838082,11.33111287,0,0,110.34,9.589074368,0,0,10.22850025,26.67196305,21.15514172,-11.20008623,-3.666108065,-20.7788898,0,0,0,0,2,137
13.038519,-3.876148046,0.565033787,427.416,1.03125,2.072455558,23.63023836,0,6.080018027,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,11.33111287,0,0,110.34,9.589074368,0,0,14.96536321,24.98048273,21.14152804,-3.863535998,-3.10669816,-7.69023494,0,0,0,0,2,122
13.2912826,-3.98442469,0.607383409,457.442,1.176470588,2.100151072,23.63023836,0,6.080018027,20.15592294,17.56824498,9.473725908,11.37477255,11.49902367,0,38.49140678,9.843390349,11.33111287,0,0,119.57,9.589074368,0,0,14.96536321,25.57541753,21.14878077,-4.304937209,-4.380156873,-7.872968273,-3.326732328,0,0,0,3,120
13.68987482,-3.970556469,0.553922676,477.476,0.972222222,1.810213661,34.40268679,0,6.080018027,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,11.33111287,0,10.77244843,110.34,9.589074368,0,0,10.22850025,26.28319437,19.88620541,-3.893799882,-3.184264051,-7.853006498,0,0,0,1,2,117
13.45869841,-3.952681605,0.484823768,477.476,0.972222222,1.77292957,34.40268679,0,6.080018027,13.11797049,11.81873315,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,11.33111287,0,10.77244843,110.34,9.589074368,0,0,10.22850025,25.66507869,19.98126836,-3.883157551,-3.192561913,-7.822693252,0,0,0,1,2,138
13.93799305,-4.066007215,0.617375924,503.514,0.921052632,1.845726354,23.63023836,0,6.080018027,13.11797049,22.94563613,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,11.33111287,0,11.12690298,110.34,14.85096592,0,0,10.22850025,26.77943082,21.29880862,-6.111337783,-3.341105264,-8.013100839,0,0,0,0,2,120
13.47158276,-4.002733105,0.511769779,503.514,0.894736842,1.758695289,23.63023836,0,6.080018027,13.11797049,22.94563613,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,11.33111287,0,11.12690298,110.34,9.589074368,0,0,10.22850025,25.58756145,21.2346928,-5.626827789,-3.288676209,-7.909537353,0,0,0,0,2,141
13.63433457,-4.029009063,0.545525045,503.514,0.947368421,1.793729236,23.63023836,0,6.080018027,13.11797049,22.94563613,4.736862954,11.37477255,5.749511833,0,31.45345432,9.843390349,11.33111287,0,11.12690298,110.34,9.589074368,0,0,10.22850025,25.81078402,21.25716896,-5.84994066,-3.317284109,-7.952529898,0,0,0,0,2,135
15.25580845,-4.401435528,0.666234343,647.434,0.804347826,1.758695289,23.63023836,0,6.080018027,13.11797049,22.94563613,4.736862954,46.49809293,5.749511833,0,31.45345432,9.843390349,57.8688796,0,11.12690298,110.34,27.15073456,0,0,14.96536321,24.50607997,20.77107864,-11.68747089,-26.27271851,-8.553233475,0,0,0,0,2,112
18.20069087,-5.68826547,0.77679766,876.004,0.703125,2.07280046,23.63023836,0,109.0047509,13.11797049,34.07253911,4.736862954,28.93643274,5.749511833,0,31.45345432,22.58924015,34.59999623,0,22.25380597,110.34,25.81703437,0,0,14.96536321,27.2746537,21.09211822,-23.96823706,-17.06826379,-18.15914466,0,0,0,0,2,61
12.66849265,-4.416913462,1.216508881,213.277,1.333333333,6.771462013,11.87648502,5.309813353,51.48631479,6.496859684,0,5.309813353,0,0,0,18.3733447,14.69560176,0,8.287682556,0,55.4,9.589074368,0,0,5.106527395,24.36124252,3.054400749,0,-4.503931566,-7.300423278,0,1,0,0,0,-18
13.58592668,-5.295213679,0.668324088,454.566,0.970588235,2.416219491,12.25546581,0,51.46236643,0,11.49902367,9.843390349,0,11.49902367,0,12.25546581,5.414990469,11.30894815,0,0,52.6,21.92590137,0,0,0,25.76780191,5.154389219,-15.54620036,-9.67038111,-14.37720512,0,0,0,0,1,210
11.82610778,-0.93049876,0.236705831,300.317,0.869565217,2.279799427,17.66093307,0,0,0,16.87641482,5.106527395,11.37477255,5.749511833,0,6.286160523,0,0,0,11.12690298,51.02,4.794537184,11.31296332,0,10.22850025,11.82610778,12.48398226,-2.414167396,-0.236705831,0,0,0,0,0,0,147
13.93784149,-4.865524665,1.076797678,464.518,0.970588235,3.02918127,23.75297003,10.61962671,44.40332502,6.558985243,0,10.61962671,0,0,0,42.34774021,41.76738889,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,54.39440908,2.162049447,-3.28617834,-10.45799716,-7.608502846,0,2,0,0,1,103
14.15430561,-5.034523508,1.120937771,492.572,0.916666667,3.071504766,23.75297003,10.61962671,57.14917482,6.558985243,0,10.61962671,0,0,0,42.34774021,41.76738889,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,54.87373571,2.016435711,-3.418773573,-10.83180418,-8.045441428,0,2,0,0,1,92
13.81322887,-4.713068127,1.04454991,462.502,0.970588235,3.005202834,23.75297003,10.61962671,31.65747522,6.558985243,0,10.61962671,0,0,0,42.34774021,41.76738889,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,54.1607113,2.290867569,-3.184098615,-10.12624134,-6.607345438,0,2,0,0,1,109
14.11832371,-5.156279687,1.157734913,492.572,0.944444444,3.031117087,23.75297003,10.61962671,57.14917482,6.558985243,0,10.61962671,0,0,0,42.34774021,41.76738889,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,55.19463859,1.636120655,-3.479332839,-11.5587277,-6.843943984,0,2,0,0,1,61
14.25901416,-5.422866467,1.1988753,548.68,0.85,3.029152425,23.75297003,10.61962671,82.64087443,6.558985243,0,10.61962671,0,0,0,42.34774021,41.76738889,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,55.56467772,1.451846147,-3.610743877,-11.93337031,-6.983426844,0,2,0,0,1,46
13.90334248,-4.514477081,0.238552347,634.649,1.063829787,1.676182346,45.72155711,9.960981791,20.1006575,31.01159959,17.13736782,9.636772685,22.7495451,5.749511833,0,52.93459327,9.843390349,10.11431827,8.287682556,22.42125742,161.61,19.70339264,4.97700327,0,15.21247877,40.72237728,23.42567188,-10.15728547,-6.426249339,-24.10482105,0,1,1,1,2,152
13.73586136,-4.417667972,0.233697101,513.514,1.236842105,2.335859649,29.26172241,9.960981791,20.1006575,31.01159959,17.88795446,9.636772685,17.32311183,5.749511833,0,48.01128222,9.843390349,22.66222574,8.287682556,0,166.05,14.85096592,4.97700327,0,19.94934173,29.76842088,30.04159024,-6.632166002,-6.255478926,-23.60155646,0,1,1,0,2,152
13.89560654,-4.505327618,0.214340162,541.568,1.2,2.348987402,29.26172241,9.960981791,32.8465073,31.01159959,17.88795446,9.636772685,17.32311183,5.749511833,0,48.01128222,9.843390349,22.66222574,8.287682556,0,166.05,20.11285748,4.97700327,0,19.94934173,30.05010831,30.06819179,-7.019893818,-6.677986848,-24.43261819,0,1,1,0,2,131
15.21841089,-6.799252061,0.790932615,542.431,0.666666667,2.16460877,12.25546581,0,17.7675875,0,22.62592665,9.843390349,26.34249029,11.49902367,0,24.60806285,5.414990469,0,0,11.12690298,52.6,9.589074368,0,0,0,26.65342334,4.85640148,-15.04848724,-4.796755444,0,0,0,0,0,1,162
13.15872781,-4.119481503,0.722473989,310.349,1.130434783,2.893966763,11.93861058,0,20.57962471,6.558985243,11.12690298,0,0,0,0,18.49759582,9.843390349,5.414990469,6.875840478,11.12690298,52.6,9.589074368,0,0,4.736862954,25.22580414,4.706068156,-7.565282304,-3.189180311,-15.11002002,0,0,0,0,1,101
13.32900842,-4.335106503,0.74778578,324.376,1.166666667,2.951421169,11.93861058,0,26.95254961,6.558985243,11.12690298,0,0,0,0,18.49759582,9.843390349,5.414990469,6.875840478,11.12690298,52.6,9.589074368,0,0,4.736862954,25.43149443,4.705145659,-8.040369153,-3.31149111,-15.83287627,0,0,0,0,1,99
13.46167625,-4.512471172,0.770181613,338.403,1.16,2.995058496,11.93861058,0,33.32547452,6.558985243,11.12690298,0,0,0,0,18.49759582,9.843390349,5.414990469,6.875840478,11.12690298,52.6,9.589074368,0,0,4.736862954,25.59565656,4.704232549,-8.414835666,-3.411164136,-16.35815804,0,0,0,0,1,95
13.04652268,-3.970747483,0.637874397,354.314,0.961538462,2.685885373,24.19407639,0,19.1187747,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,14.32593732,0,0,0,95.97,19.17814874,0,0,9.473725908,50.46627421,5.077256731,-2.291883778,-8.068339223,0,0,0,0,0,2,50
13.11990422,-4.19415026,0.666353736,368.341,0.925925926,2.701443302,24.19407639,0,25.49169961,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,14.32593732,0,0,0,95.97,19.17814874,0,0,9.473725908,50.82567288,5.074735591,-2.389481711,-8.402787549,0,0,0,0,0,2,55
13.18199885,-4.398656252,0.691345941,382.368,0.892857143,2.716801769,24.19407639,0,31.86462451,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,14.32593732,0,0,0,95.97,19.17814874,0,0,9.473725908,51.11465932,5.072476193,-2.47138451,-8.672306273,0,0,0,0,0,2,40
13.23522848,-4.561364113,0.713454225,396.395,0.862068966,2.731886021,24.19407639,0,38.23754941,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,14.32593732,0,0,0,95.97,19.17814874,0,0,9.473725908,51.35328437,5.070440676,-2.541146381,-8.894735898,0,0,0,0,0,2,28
13.30685627,-4.705202702,0.733150328,410.422,0.833333333,2.74659218,24.19407639,0,44.61047431,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,14.32593732,0,0,0,95.97,19.17814874,0,0,9.473725908,51.55438232,5.068597943,-2.60131344,-9.081791806,0,0,0,0,0,2,25
13.38023781,-4.828885856,0.750808469,424.449,0.806451613,2.760823119,24.19407639,0,50.98339921,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,14.32593732,0,0,0,95.97,19.17814874,0,0,9.473725908,51.72661485,5.066922271,-2.653759868,-9.241519804,0,0,0,0,0,2,28
13.14919881,-1.831746925,0.518452221,388.331,0.724137931,2.174019367,24.19407639,0,0,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,4.736862954,0,0,0,95.97,19.17814874,0,0,0,51.10197217,5.121553487,-3.60682152,-7.005519221,0,0,0,0,0,2,120
13.16290404,-1.832027169,0.590564627,388.331,0.75862069,2.188456225,24.19407639,0,0,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,4.736862954,0,0,0,95.97,19.17814874,0,0,0,51.3444362,5.12320728,-3.668002047,-6.999555533,0,0,0,0,0,2,105
13.36245078,-4.244960446,0.676706712,368.341,1,2.836573731,24.19407639,0,13.70378423,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,14.32593732,11.78791537,0,0,95.97,19.17814874,0,0,4.736862954,51.98368126,5.078730646,-2.436696926,-16.74321425,-7.975850167,0,0,0,0,2,45
13.90573309,-4.747043779,0.738667702,396.395,1.034482759,3.003060079,24.19407639,0,26.44963404,0,11.49902367,9.843390349,0,11.49902367,0,24.19407639,14.32593732,11.78791537,0,0,95.97,19.17814874,0,0,4.736862954,53.39783199,5.077093464,-2.652861994,-18.48454312,-8.342721793,0,0,0,0,2,23
12.64965669,-4.744721238,1.426201182,274.313,1.157894737,7.074877961,11.93861058,0,63.64635084,6.558985243,0,0,0,0,0,43.73764757,19.43246472,0,6.875840478,0,93.06,9.589074368,0,0,20.06100673,24.58068486,11.62474142,0,-4.677142799,-7.612477788,0,2,0,0,1,-11
12.36035114,-4.697238206,1.335124084,242.315,1,6.938752627,11.93861058,0,64.23216459,6.558985243,0,0,0,0,0,18.49759582,19.43246472,0,6.875840478,0,52.6,9.589074368,0,0,9.843390349,24.00207375,4.246163374,0,-4.514642799,-7.514176657,0,0,0,0,1,31
13.73143525,-5.327829585,0.511993336,384.309,1,2.388783097,12.25546581,0,6.176298517,0,22.62592665,9.843390349,13.17124514,11.49902367,0,12.25546581,6.176298517,0,0,11.12690298,52.6,22.76031951,0,0,0,24.94889092,5.238085252,-5.283813358,-3.42639881,0,0,0,0,0,1,155.8
16.12878713,-6.236368284,0.206076887,1063.123,0.705128205,1.293197345,47.11899797,0,38.33014554,24.45261434,35.45619944,19.11049859,18.85863142,17.2485355,11.33678588,37.6676137,39.85825984,33.9933386,6.875840478,18.15621524,164.13,34.97005893,11.33678588,0,0,25.44569935,34.83831959,-23.18534223,-11.56597771,-29.65799976,0,0,1,0,5,130
16.00198677,-6.209371133,0.188741286,952.861,0.911764706,1.554120933,47.11899797,0,25.21217505,31.4905668,29.7066876,14.37363564,36.42029161,11.49902367,11.33678588,44.70556616,26.74028936,57.26222197,6.875840478,18.15621524,154.9,25.37474903,11.33678588,0,4.736862954,24.35079272,34.43743747,-20.7173408,-21.24941956,-21.57562537,-3.804063932,0,1,0,4,140
12.68421639,-4.749780411,0.966213126,314.338,1,6.771888631,23.75297003,10.61962671,45.11338989,19.55270461,0,10.61962671,0,0,0,43.30567465,29.02153908,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,48.72990828,1.889290623,0,-9.277418046,-16.15543816,0,2,0,0,1,30
12.87181292,-4.830893349,0.999838157,342.392,0.916666667,6.900264932,23.75297003,10.61962671,57.85923969,19.55270461,0,10.61962671,0,0,0,43.30567465,29.02153908,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,49.55208757,1.780883904,0,-9.821916281,-16.56248847,0,2,0,0,1,19
13.00210294,-4.897905999,1.026988026,370.446,0.846153846,7.056047354,23.75297003,10.61962671,70.60508949,19.55270461,0,10.61962671,0,0,0,43.30567465,29.02153908,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,50.07000682,1.69365434,0,-10.1715383,-16.85251878,0,2,0,0,1,8
13.09797856,-5.043369549,1.049365376,398.5,0.785714286,7.217864653,23.75297003,10.61962671,83.35093929,19.55270461,0,10.61962671,0,0,0,43.30567465,29.02153908,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,50.43207195,1.623954059,0,-10.41668042,-17.07097797,0,2,0,0,1,2
13.17153227,-5.205810577,1.068125026,426.554,0.733333333,7.374608002,23.75297003,10.61962671,96.0967891,19.55270461,0,10.61962671,0,0,0,43.30567465,29.02153908,0,9.699524635,0,110.8,19.17814874,0,0,9.843390349,50.70201322,1.567420542,0,-10.59922441,-17.24211277,0,2,0,0,1,0.9
14.20636139,-9.022062349,0.834287186,746.533,0.85106383,2.288227473,30.31554512,0,89.3044675,13.11797049,28.69514796,9.473725908,0,11.49902367,0,43.4335156,25.99144996,17.22507055,25.38915815,11.12690298,94.85,14.85096592,0,0,9.843390349,18.24626279,13.71182002,-4.502432946,-14.72405007,-17.17355686,0,0,0,0,3,22
13.40959267,-5.161306469,0.487351206,308.211,1.136363636,2.731744305,12.25546581,0,6.176298517,0,11.49902367,9.843390349,13.17124514,11.49902367,0,12.25546581,6.176298517,0,0,0,52.6,22.76031951,0,0,0,24.23316767,4.740595645,-3.168139268,-3.917098818,0,0,0,0,0,1,159.3
12.28042784,-4.37959786,1.065371284,224.256,1.1875,6.47833711,11.93861058,0,45.11338989,6.558985243,11.84086864,0,0,0,0,18.49759582,19.43246472,11.84086864,6.875840478,0,52.6,9.589074368,0,0,9.843390349,23.9952538,4.290188628,0,-0.849058767,-5.367487289,0,0,0,0,1,-38
12.54652258,-4.875022833,1.173202275,280.364,0.95,7.166634783,11.93861058,0,70.60508949,6.558985243,11.84086864,0,0,0,0,18.49759582,19.43246472,11.84086864,6.875840478,0,52.6,9.589074368,0,0,9.843390349,24.4631839,4.277991914,0,-1.312464756,-5.642473647,0,0,0,0,1,-27
13.61706235,-1.775230828,0.51683157,672.78,0.480769231,1.550084118,35.50581836,0,0,0,22.62592665,9.843390349,0,11.49902367,0,12.25546581,0,0,0,34.37725554,52.6,23.29665993,0,0,0,25.86995247,5.274962722,-12.3367593,-3.557213844,0,0,0,0,0,1,236
13.67032671,-1.768881622,0.516922159,672.78,0.5,1.554002695,35.50581836,0,0,0,22.62592665,9.843390349,0,11.49902367,0,12.25546581,0,0,0,34.37725554,52.6,23.29665993,0,0,0,26.12124098,5.275197046,-12.40292345,-3.550314848,0,0,0,0,0,1,224
13.50260704,-4.325289459,0.534756525,652.79,0.58,1.710463173,35.50581836,0,25.49169961,0,22.62592665,9.843390349,0,11.49902367,0,12.25546581,9.589074368,0,0,34.37725554,52.6,23.29665993,0,0,0,25.64104185,5.263268803,-11.246182,-4.615940953,0,0,0,0,0,1,128
13.90637621,-4.95267089,0.562075106,708.898,0.537037037,1.652515974,35.50581836,0,50.98339921,0,22.62592665,9.843390349,0,11.49902367,0,12.25546581,9.589074368,0,0,34.37725554,52.6,23.29665993,0,0,0,26.09406425,5.260426164,-11.92138724,-5.145148799,0,0,0,0,0,1,111
