,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MolWt,FpDensityMorgan1,BalabanJ,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,VSA_EState5,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,fr_Ar_N,fr_NH0,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_methoxy,fr_para_hydroxylation,tg
4172,13.30715304,-5.165200818,0.072008911,492.641,0.742857143,2.101592516,2.48E+13,0,0,0,0,0,0,0,0,19.1187747,0,13.70758556,-4.42051252,-9.165037234,0,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0,68
4173,10.35371989,-5.254841114,0.093513946,751.114,0.611111111,2.023376849,5.05E+32,0,0,0,0,0,0,0,0,20.07670914,0,16.44910267,-4.502456758,-18.93629164,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,93
4174,14.59819756,-6.847937362,0.037958536,921.167,0.441176471,1.120219706,3.75E+35,5.309813353,8.073872301,1.411842078,0,5.907179729,0,0,0,47.49345866,24.16967483,25.0388406,-8.061405485,-8.632620972,-6.847937362,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,337
4175,14.46785523,-4.893039803,0.226807763,829.108,0.816666667,1.656168833,3.02E+34,4.899909731,0,0,0,0,0,0,0,42.30658399,42.15812297,34.52432129,-4.811336543,-28.28861773,0,2,1,0,2,0,0,4,0,2,0,0,0,0,0,0,195
4176,14.44734823,-4.884898335,0.213851236,829.108,0.833333333,1.620837431,2.67E+33,4.899909731,0,0,0,0,0,0,0,42.30658399,42.15812297,34.52432129,-4.798834916,-27.61670819,0,2,1,0,2,0,0,4,0,2,0,0,0,0,0,0,157
4177,10.37110591,-4.662501369,0.128952708,737.01,0.703703704,1.697095469,4.62E+24,4.899909731,0,0,0,0,0,0,0,36.25451225,30.06363252,29.64717409,0,-27.20351152,0,0,0,0,2,0,0,4,2,2,0,0,0,0,0,0,178
4178,14.52120606,-4.857757997,0.106554474,897.142,0.621212121,1.37936469,1.58E+35,4.899909731,0,0,0,0,0,0,0,54.39142141,53.91245419,21.93930602,-4.738789401,-0.77965177,0,2,1,0,2,0,0,4,0,6,0,0,0,0,0,2,240
4179,10.42209039,-1.46687006,0.201505178,805.044,0.5,1.42748967,8.45E+25,4.899909731,0,0,0,0,0,0,0,48.33934966,41.81796374,17.06215882,0,-0.221393011,0,0,0,0,2,0,0,4,2,6,0,0,0,0,0,2,178
4180,13.83951333,-5.518677632,0.012895064,724.977,0.784313725,1.908959989,1.68E+21,0,0,0,0,0,0,0,0,18.13690916,24.50018102,19.03803874,0,-27.1193938,-5.518677632,0,0,0,2,0,0,4,2,2,0,0,0,0,0,0,178
4181,14.46460158,-2.028789966,0.007179018,999.19,0.554054054,1.23979656,6.02E+35,4.899909731,11.64232584,0,0,1.431199657,0,5.261891555,11.33678588,54.39142141,66.00694465,26.81645321,-6.123779087,-0.468420523,0,4,0,0,2,0,0,4,0,8,0,0,0,0,0,2,221
4182,8.460231481,-1.82650463,0.147752425,168.286,1.9,3.752313958,12555.38939,0,0,0,0,0,0,0,0,0,0,0,0,-1.798590797,1.004401927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
4183,14.09641566,-3.8459383,0.041796438,576.721,0.627906977,1.527252953,1.12E+15,0,0,0,0,0,0,0,0,0,0,0,-4.156590168,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,251
4184,14.2051999,-3.888429319,0.023572495,576.721,0.651162791,1.561388964,1.12E+15,0,0,0,0,0,0,0,0,0,0,0,-4.248534138,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,228
4185,14.28357453,-3.881251283,0.037852787,652.819,0.551020408,1.359518969,1.63E+18,0,0,0,0,0,0,0,0,12.08483742,0,0,-4.16024183,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,272
4186,14.30778472,-3.927477714,0.019295576,666.846,0.56,1.347978741,8.78E+19,0,0,0,0,0,0,0,0,12.08483742,5.563451492,2.741517112,-4.257017564,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,227
4187,14.40421401,-5.921535063,0.002058248,716.884,0.596153846,1.350694552,8.79E+19,0,0,0,0,0,8.417796984,0,0,0,12.08483742,0,-4.368412122,0,-5.921535063,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,252
4188,14.57722002,-3.940346723,0.009109609,626.781,0.595744681,1.463897289,3.04E+16,0,0,0,0,0,0,0,0,0,0,0,-4.266199012,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,255
4189,14.90209892,-4.116973509,0.00420998,887.142,0.409090909,1.225315115,4.33E+32,0,0,0,0,0,0,0,11.33678588,72.50902449,16.69035448,16.00405018,-4.39057608,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,273
4190,16.49589547,-5.48838036,0.313644526,700.913,0.78,1.767491888,2.27E+26,14.21058886,29.95524778,0,0,0,9.184952232,0,0,56.51326655,72.21210245,23.30289545,-9.092442776,-18.11655689,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,151
4191,15.83159574,-5.503121831,0.042129454,524.672,0.542857143,1.800894739,1.29E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.503121831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
4192,15.90419711,-5.432733576,0.258953973,620.899,0.777777778,3.285325424,9.51E+24,0,0,0,0,0,0,0,0,0,0,60.31147581,-9.006735041,-65.75388849,0,0,1,0,1,0,0,0,5,0,0,1,1,1,0,0,-4.3
4193,15.81641304,-5.241494586,0.308759586,578.862,0.785714286,3.214463246,2.11E+22,0,0,0,0,1.431199657,0,0,0,0,0,49.34730802,-5.597464159,-59.65347459,0,1,1,0,1,0,0,0,5,0,0,0,0,1,0,0,-12.6
4194,8.251351096,-0.597444078,0.194408331,199.278,1.142857143,2.828136163,220928.9073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,145
4195,10.11455478,-5.502056131,0.141338091,522.802,0.736842105,2.235170845,3.30E+16,0,0,0,0,0,0,0,0,0,0,8.224551337,0,-8.574048423,0,0,1,0,1,0,2,2,0,0,4,0,0,0,0,0,114.5
4196,9.194039055,-3.857292303,0.049323834,492.8,0.8125,2.029143334,2.16E+12,0,0,0,0,0,0,0,0,0,0,0,0,-7.303359091,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26.4
4197,9.384454855,-4.738562017,0.014126537,605.016,0.65,2.007954155,3.28E+17,0,0,0,0,0,0,0,0,19.59774192,0,12.33682701,0,-8.07563181,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-38.8
4198,9.096729563,-3.779167601,0.07603172,416.702,1,2.370767953,19079440561,0,0,0,0,0,0,0,0,0,0,0,0,-7.217956236,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,129
4199,9.321589597,-4.701991011,0.019239093,528.918,0.764705882,2.390162246,2.9E+14,0,0,0,0,0,0,0,0,19.59774192,0,12.33682701,0,-8.048555479,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,55.3
4200,9.443812805,-5.173792178,0.096228325,641.134,0.619047619,2.396518976,7.61E+26,0,0,0,0,0,0,0,0,64.68718345,0,35.63972246,0,-8.37276688,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,65.4
4201,9.160057908,-4.052794864,0.030909259,428.666,0.8,2.148810549,8.78E+11,0,0,0,0,0,0,0,0,0,0,0,0,-7.470277619,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,58.3
4202,9.389304647,-4.84825985,0.036382689,540.882,0.631578947,2.127666827,5.27E+17,0,0,0,0,0,0,0,0,13.22481702,0,9.595309893,0,-8.153539975,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-4
4203,9.509349129,-5.281938105,0.181952363,653.098,0.52173913,2.095359292,1.57E+31,0,0,0,0,0,0,0,0,51.94133364,0,30.15668824,0,-8.428796333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-19.2
4204,8.119390117,-3.882681957,0.112099828,198.356,1.833333333,3.485276299,276693.8886,0,0,0,0,0,0,0,0,0,0,0,0,-3.59761502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32
4205,8.341002915,-4.803719816,0.010674154,282.518,1.222222222,3.875119707,406630661.3,0,0,0,0,0,0,0,0,19.59774192,0,12.33682701,0,-3.99519779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
4206,10.05798126,-5.944957166,0.521038337,636.046,0.804347826,2.891891377,7.06E+32,0,0,0,0,0,0,0,0,0,0,0,-17.27113194,-34.86515804,0,0,0,0,2,0,1,1,0,0,3,0,0,0,0,0,60
4207,11.37638509,-5.057308303,0.294862509,518.727,0.918918919,2.440312472,5.06E+14,0,0,0,0,5.687386275,0,10.22850025,0,0,12.08483742,12.08483742,0,-17.88002002,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,17
4208,13.16626238,-4.289879777,0.279153216,436.493,1.290322581,2.285670774,39328581368,0,0,0,0,5.687386275,0,10.22850025,0,0,12.08483742,12.08483742,-2.065622549,-16.6161909,0,0,0,0,1,0,0,4,0,1,0,1,1,0,0,0,102
4209,9.063499736,-3.17590281,0.046489635,331.4,1.166666667,2.103280205,146516971,0,0,0,0,0,0,5.261891555,0,0,24.16967483,0,-0.883797116,-3.17590281,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,73
4210,12.98791674,-4.561359871,0.292845685,445.544,1.0625,2.046537113,2.26E+11,0,5.749511833,0,0,0,0,15.49039181,0,0,48.33934966,0,-3.525803123,-8.575023392,0,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,64
4211,12.75184041,-5.309140125,0.020665519,624.786,0.631578947,1.912668517,2.79E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.58049623,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
4212,13.03561886,-3.977791411,0.29275705,433.445,1.161290323,2.154792287,7119668054,0,0,0,0,0,0,5.261891555,0,0,24.16967483,0,-2.884445203,-8.912576549,0,0,0,0,1,0,0,3,0,0,0,1,3,0,0,0,119
4213,9.271039528,-4.026761172,0.031383011,402.628,0.892857143,2.252532864,1.54E+11,0,0,0,0,0,0,0,0,0,0,0,0,-7.469138162,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,124
4214,9.492652325,-4.714987851,0.063079745,486.79,0.735294118,2.24015077,2.11E+14,0,0,0,0,0,0,0,0,0,0,4.112275669,0,-8.073818423,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,56
4215,9.622322834,-5.124752277,0.041578341,570.952,0.625,2.210079505,9.26E+22,0,0,0,0,0,0,0,0,19.59774192,0,16.44910267,0,-8.349503613,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,22.5
4216,9.730059034,-5.457839167,0.064102846,683.168,0.520833333,2.169713784,5.46E+35,0,0,0,0,0,0,0,0,71.06010835,0,38.38123957,0,-8.542610528,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,-10
4217,13.41914769,-6.756570846,0.344164738,308.174,1.421052632,3.232026283,57081.21905,0,0,0,0,0,0,0,0,0,0,0,-14.9520944,-4.926194255,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,129
4218,9.322356589,-4.877606233,0.01696496,541.87,0.710526316,2.200246972,3.41E+16,0,0,0,0,0,0,0,0,19.59774192,0,12.33682701,0,-8.204898393,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,16.2
4219,9.553274139,-4.998531717,0.027289462,616.98,0.545454545,1.986762222,5.61E+24,0,0,0,0,0,0,0,0,32.34359172,0,17.81986123,0,-8.302162215,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.6
4220,9.368482076,-4.976298981,0.089950655,518.767,0.837837838,2.691457887,2.86E+15,0,0,0,0,0,0,0,0,20.07670914,0,16.44910267,-3.769465114,-18.75248906,0,0,0,0,1,0,2,2,0,0,1,0,2,0,0,0,153
4221,10.3450618,-5.717945652,0.025411968,629.979,0.644444444,2.058012263,1.18E+26,0,0,0,0,0,0,0,0,39.19548384,0,24.67365401,0,-8.717144424,0,0,1,0,3,0,1,1,0,0,3,0,0,0,0,0,127.5
4222,11.92349065,-3.270916596,0.001291572,168.217,2.272727273,3.168466374,16467.6569,0,0,0,0,0,0,0,0,0,0,0,-1.600717593,-6.476931886,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,56.7
4223,12.06389261,-4.317213207,0.315746113,254.351,1.647058824,3.571597658,10804922.99,0,0,0,0,0,0,0,0,0,0,7.037952459,-2.433474071,-8.121500449,-3.521372346,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,37
4224,12.83760954,-4.372957793,0.331123775,300.423,1.285714286,2.619901549,282291169.2,0,0,0,0,0,0,0,0,30.21209354,0,0,-2.375691097,-4.311106033,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,45
4225,12.64669999,-4.375995252,0.33439651,316.422,1.272727273,2.526892944,450615364,0,5.749511833,0,0,0,0,0,0,18.12725612,12.08483742,0,-3.635018821,-8.210960431,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,50
4226,8.567937571,-3.88925443,0.0631377,327.312,1.235294118,2.73968384,6277576.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,51
4227,12.78387294,-4.462027226,0.034003409,398.549,1.074074074,2.035895128,15505582767,0,5.749511833,0,0,0,0,0,0,18.12725612,12.08483742,0,-3.692871781,-8.321519383,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,1,79
4228,8.426479601,-6.510846692,0.338634111,254.471,1.5,3.921449447,30617405.91,0,0,0,0,0,0,0,0,0,0,0,0,-16.71440986,-6.510846692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
4229,13.41555402,-5.01910046,0.081276999,410.583,0.862068966,2.745196159,5.69E+11,0,0,0,0,0,0,0,0,0,0,2.741517112,-4.395985023,-17.95205933,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,231
4230,9.720724668,-5.363721038,0.013700711,677.12,0.520833333,1.935315943,3.44E+32,0,0,0,0,0,0,0,0,51.94133364,0,30.15668824,0,-8.496890364,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,158
4231,8.054675926,-2.014074074,0.123999591,168.286,1.7,3.818560564,11295.31714,0,0,0,0,0,0,0,0,0,0,0,0,-1.800985922,0.928707483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
4232,7.600902778,-2.836064815,0.16908494,120.242,2,5.344294203,1026.684787,0,0,0,0,0,0,0,0,0,0,0,0,-2.19901833,0.690717593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
4233,13.2568904,-4.903401397,0.051141066,462.571,1,2.085561399,1.28E+12,0,0,0,0,0,0,0,0,0,0,5.483034225,-7.774710933,-0.343476961,0,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0,55
4234,13.32844233,-4.899689576,0.137009613,462.571,1,2.089936952,1.28E+12,0,0,0,0,0,0,0,0,0,0,5.483034225,-7.721961219,-0.276530778,0,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0,37
4235,13.25013179,-4.900090948,0.050815409,462.571,0.939393939,2.071038121,1.28E+12,0,0,0,0,0,0,0,0,6.372924901,0,8.224551337,-7.787976223,-0.276784253,0,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0,30
4236,10.61172498,-5.7932204,0.085819113,696.042,0.68,1.770271873,1.94E+29,0,0,0,0,0,0,0,0,13.70378423,0,13.70758556,0,-8.71567536,0,0,0,0,4,0,3,3,0,0,4,0,0,0,0,0,116
4237,10.59373198,-5.756281423,0.053671162,702.071,0.693877551,1.748343675,6.71E+27,0,0,0,0,0,0,0,0,13.70378423,0,13.70758556,0,-8.682116379,0,0,0,0,4,0,3,3,0,0,4,0,0,0,0,0,126
4238,13.33520095,-4.903000025,0.13737507,462.571,1,2.104694274,1.28E+12,0,0,0,0,0,0,0,0,0,0,2.741517112,-7.708695928,-0.343183993,0,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0,41
4239,11.94056902,-3.220439815,0.040070074,261.14,2.307692308,3.26028903,56628.25785,0,0,0,0,0,0,0,0,0,0,0,-1.748679611,-6.348543793,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,49
4240,12.74542573,-4.688847078,0.995431062,348.53,0.909090909,6.875219217,2815249510,0,0,0,0,0,0,0,0,0,0,0,-4.526515063,-7.174253634,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73
4241,12.23732851,-3.223086735,0.189829932,212.226,1.714285714,3.518877025,58983.64698,0,0,0,0,0,0,0,0,0,0,0,-6.58912037,0,-6.446173469,0,0,0,1,0,0,0,0,0,0,2,2,0,2,0,-20.1
4242,8.936748142,-0.565720448,0.002402911,462.711,0.586206897,1.60278415,5049857303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,154
4243,8.362613064,-0.385688251,0.095807718,246.381,1.066666667,2.308255396,138325.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,209.9
4244,9.310638831,-4.375775377,0.012369757,445.678,0.9,1.872283995,1.95E+11,0,0,0,0,0,0,0,0,0,0,0,0,-7.939943609,0,0,0,1,2,0,0,1,0,2,2,0,0,0,0,0,140
4245,9.394669167,-4.909170167,0.017760938,501.786,0.794117647,1.815155564,2.41E+13,0,0,0,0,0,0,0,0,19.59774192,0,12.33682701,0,-8.423015724,0,0,0,1,2,0,0,1,0,2,2,0,0,0,0,0,142
4246,9.422293383,-5.088715944,0.00243198,529.84,0.75,1.785805848,2.66E+14,0,0,0,0,0,0,0,0,32.34359172,0,17.81986123,0,-8.565218241,0,0,0,1,2,0,0,1,0,2,2,0,0,0,0,0,150
4247,9.575951029,-4.513321137,0.001986426,489.775,0.939393939,1.95639976,1.27E+13,0,0,0,0,0,0,0,0,0,0,0,0,-12.07979452,0,0,0,1,2,0,0,1,0,2,3,0,0,0,0,0,126
4248,9.659981365,-5.027305496,0.105206382,545.883,0.837837838,1.905891355,1.56E+15,0,0,0,0,0,0,0,0,19.59774192,0,12.33682701,0,-12.59314258,0,0,0,1,2,0,0,1,0,2,3,0,0,0,0,0,131
4249,9.687605581,-5.195022565,0.149497098,573.937,0.794871795,1.875718298,1.36E+17,0,0,0,0,0,0,0,0,32.34359172,0,17.81986123,0,-12.74907805,0,0,0,1,2,0,0,1,0,2,3,0,0,0,0,0,136
4250,12.68023274,-0.810840892,0.178527337,253.282,1.444444444,2.268341761,818076.156,0,0,0,0,0,0,0,0,0,0,0,-1.220383598,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,0,1,154
4251,9.072172248,-5.088876134,0.145758309,483.721,0.942857143,1.961942093,2.34E+14,0,0,0,0,0,0,0,0,64.20821623,0,31.52744679,-1.614365053,-8.906136034,0,0,0,1,0,0,0,1,0,3,2,0,1,0,0,0,129
4252,9.394639398,-5.146840876,0.028116132,585.857,0.76744186,1.743702506,6.76E+19,0,0,0,0,0,0,0,0,64.20821623,0,31.52744679,-1.702402396,-9.048377195,0,0,0,1,0,0,0,1,0,3,2,0,1,0,0,0,167
4253,9.368969902,-5.12983546,0.064361745,591.886,0.833333333,1.723267131,6.82E+18,0,0,0,0,0,0,0,0,64.20821623,0,31.52744679,-1.674050547,-8.864067939,0,0,0,1,1,0,0,1,0,3,2,0,1,0,0,0,155
4254,10.39714415,-5.635214487,0.01859769,856.368,0.566666667,1.855575125,3.32E+43,0,0,0,0,0,0,0,0,45.08944153,0,27.41517112,0,-26.21936145,0,0,0,0,5,0,3,3,0,0,4,0,0,0,0,0,89
4255,7.339675926,-0.128935185,0.124074074,98.13,2.833333333,3.028360626,180.3496273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,139
4256,13.9035144,-4.106161656,0.650826295,476.572,0.666666667,2.139722308,1.21E+13,0,0,0,0,0,0,0,0,0,0,0,-4.211942449,-16.32015421,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,230
4257,13.63817876,-3.992180757,0.582251836,448.518,0.823529412,2.01764386,1.18E+12,0,0,0,0,0,0,0,0,0,0,0,-3.909319428,-7.984361514,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,205
4258,12.56991048,-1.376072373,0.238930433,240.214,1.111111111,2.668631976,822937.0212,0,0,0,0,0,0,0,0,0,0,0,-2.330437425,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,186
4259,13.71582622,-5.462133733,0.554193117,450.512,1,2.366874607,1.16E+11,0,0,0,0,0,0,0,0,0,0,0,-4.019250857,-3.91922896,-5.462133733,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,170
4260,13.25057107,-4.818891595,0.039301329,394.448,1.071428571,2.498957805,4490516560,0,0,0,0,0,0,0,0,0,0,0,-3.173216065,-7.796846368,-4.818891595,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,133
4261,13.0849598,-4.087142936,0.360408902,311.337,1.130434783,2.875082844,228921162.7,0,0,0,0,0,0,0,0,0,0,0,-3.266990319,-14.62695572,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,60
4262,13.36597727,-4.332354079,0.586067339,398.458,0.833333333,2.253796921,78888375140,0,0,0,0,0,0,0,0,0,0,0,-3.859049754,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,275
4263,13.76534766,-4.929773882,0.795852813,470.609,0.828571429,2.603750637,5.64E+13,0,0,0,0,0,0,0,0,0,0,0,-5.46749509,-4.266522706,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,88
4264,13.4760338,-4.239671728,0.584132095,434.491,0.848484848,2.356550563,4.11E+11,0,0,0,0,0,0,0,0,0,0,0,-3.800948099,-4.083899084,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,243
4265,13.62833091,-3.514612191,0.575687026,482.535,0.594594595,2.135352701,4.55E+12,0,0,0,0,0,0,0,0,0,0,0,-3.670364416,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,210
4266,13.07575822,-3.700263843,0.52446036,432.475,0.787878788,2.131347363,2.93E+11,0,0,0,0,0,0,0,0,0,0,0,-3.944985142,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,234
4267,13.30746646,-4.025009214,0.549452565,446.502,0.794117647,2.077031566,9.78E+11,0,0,0,0,0,0,0,0,0,0,0,-4.255724229,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,207
4268,13.48081775,-4.248411992,0.571560849,460.529,0.771428571,2.027999413,3.26E+12,0,0,0,0,0,0,0,0,0,0,0,-4.492319265,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,166
4269,13.72314124,-4.616301293,0.608915093,488.583,0.72972973,1.945179402,3.61E+13,0,0,0,0,0,0,0,0,0,0,0,-4.830463263,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,158
4270,13.81120538,-4.7586587,0.624835918,502.61,0.710526316,1.910616992,1.2E+14,0,0,0,0,0,0,0,0,0,0,0,-4.956001362,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,150
4271,13.94668155,-4.982998185,0.652399081,530.664,0.675,1.852857567,1.33E+15,0,0,0,0,0,0,0,0,0,0,0,-5.152566752,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,136
4272,13.99991118,-5.080156435,0.664408166,544.691,0.658536585,1.828766955,4.42E+15,0,0,0,0,0,0,0,0,0,0,0,-5.231113951,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,117
4273,14.53751612,-3.301903858,0.565377124,508.529,0.666666667,1.896967088,6.23E+12,0,0,0,0,0,0,0,0,0,0,0,-5.001749618,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,400
4274,13.95988536,-4.92060716,0.715057837,530.664,0.75,1.94199903,1.13E+15,0,0,0,0,0,0,0,0,0,0,0,-5.264429379,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,134
4275,13.6705715,-3.345862191,0.5691772,494.546,0.710526316,1.916469361,8.26E+12,0,0,0,0,0,0,0,0,0,0,0,-3.597882388,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,342
4276,13.03441055,-5.201943131,1.457752193,270.369,1.473684211,8.035841377,310230367,0,0,0,0,0,0,0,0,0,0,0,-10.21769443,-22.55825007,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-70
4277,13.14886586,-5.020627649,0.934425537,290.359,1.476190476,4.329303807,281166337.9,0,0,0,0,0,0,0,0,0,0,0,-8.514591274,-21.72245171,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-9
4278,12.58828196,-4.71987762,1.281231789,254.326,1.111111111,6.976195632,60687046.01,0,0,0,0,0,0,0,0,0,0,0,-4.633982917,-6.223859344,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-41
4279,12.80415131,-7.839173205,0.980377203,346.999,1.470588235,8.019706761,17951072.3,0,0,0,0,0,0,0,0,0,0,0,-2.201398337,-7.939283438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,186
4280,13.32373668,-4.430270746,0.592577165,386.447,0.931034483,2.693197648,36629945544,0,0,0,0,0,0,0,0,0,0,0,-3.931531781,-8.370768454,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,180
4281,13.44221138,-3.9282306,0.592565403,420.464,0.8125,2.280988913,1.22E+11,0,0,0,0,0,0,0,0,0,0,0,-3.581103583,-3.9282306,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,202
4282,13.68159527,-3.515862196,0.619862371,482.535,0.621621622,2.145877703,4.53E+12,0,0,0,0,0,0,0,0,0,0,0,-3.66366238,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,229
4283,13.60602417,-3.985717669,0.561881466,462.501,0.714285714,1.996303802,8.93E+11,0,0,0,0,0,0,0,0,0,0,0,-5.431512869,-7.971435338,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,194
4284,13.63502868,-4.037963874,0.430625992,462.501,0.714285714,2.010584653,8.92E+11,0,0,0,0,0,0,0,0,0,0,0,-5.120452914,-8.075927748,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,130
4285,13.69092181,-4.044426962,0.450996363,448.518,0.823529412,2.029520315,1.18E+12,0,0,0,0,0,0,0,0,0,0,0,-3.682556505,-8.088853925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,140
4286,13.48518042,-5.302304031,0.991024531,330.424,1.333333333,3.353477402,6364265308,0,0,0,0,0,0,0,0,0,0,0,-18.78746989,-22.90385828,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,118
4287,13.03362371,-4.403325343,0.853182029,274.316,1.4,2.88850094,61906491.19,0,0,0,0,0,0,0,0,0,0,0,-11.68498424,-7.520951725,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,75
4288,12.1826907,-3.324636834,0.690797469,206.197,1.533333333,3.563871158,236569.5704,0,0,0,0,0,0,0,0,0,0,0,-2.979164861,-5.550665955,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24
