"BalabanJ	PEOE_VSA5	SMR_VSA4	SMR_VSA5	SMR_VSA6	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA3	SlogP_VSA4	SlogP_VSA7	SlogP_VSA8	EState_VSA10	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA8	VSA_EState10	VSA_EState2	VSA_EState4	VSA_EState8	VSA_EState9	NHOHCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticHeterocycles	NumSaturatedHeterocycles	fr_Ar_N	fr_allylic_oxid	fr_aniline	fr_bicyclic	fr_ester	fr_ether	fr_ketone	tg"
"1.719712256	0	0	0	0	16.36249692	4.390415048	11.49902367	0	0	5.817220841	0	22.02982792	9.589074368	6.066367068	0	5.098681808	5.098681808	0	26.38555109	-4.05013837	0	0	0	0	0	1	0	2	0	0	1	0	1	1	253"
"1.747469774	0	0	9.790966951	0	16.36249692	4.390415048	11.49902367	0	9.837253136	5.817220841	0	22.02982792	13.21233417	6.066367068	0	5.098681808	5.098681808	0	10.40893303	-2.441516503	0	-5.262841479	0	0	0	1	0	2	0	0	1	0	1	0	283"
"1.762204821	0	0	0	0	16.36249692	39.51373543	11.49902367	0	0	52.35498757	0	33.1567309	22.35619737	0	0	5.098681808	9.835544762	0	12.80028442	-7.18189395	0	0	0	0	0	1	0	2	0	0	1	0	1	0	253"
"1.334042001	0	0	18.66375585	30.29658244	20.46301706	20.96384692	11.49902367	0	21.26164128	0	9.699524635	11.12690298	20.55514282	0	0	0	9.473725908	0	26.40782108	-14.52084529	-14.63221389	0	2	1	0	0	0	0	0	2	3	0	3	0	152"
"1.582140921	0	0	19.14272306	30.29658244	20.46301706	20.96384692	11.49902367	0	14.88871638	6.851892117	9.699524635	11.12690298	17.81362571	0	0	0	9.473725908	0	26.57604124	-13.61390476	-18.54412884	0	2	1	0	0	0	0	0	2	3	0	3	0	175"
"1.673811786	0	0	37.78253055	32.6706751	20.46301706	9.589074368	11.49902367	0	14.88871638	0	9.699524635	11.12690298	17.81362571	0	0	0	9.473725908	0	26.03657439	-9.286774714	-24.93710098	0	2	1	0	0	0	0	0	0	3	0	3	0	61"
"1.378762946	0	11.78791537	81.68294	19.67695573	20.46301706	9.589074368	11.49902367	0	14.88871638	11.78791537	9.699524635	11.12690298	26.03817704	0	0	0	9.473725908	0	27.42971748	-9.796425165	-16.37379339	0	2	3	0	0	0	0	0	0	3	0	3	0	140"
"1.610099207	0	11.78791537	37.78253055	19.67695573	9.843390349	0	11.49902367	0	24.47779075	11.78791537	6.875840478	11.12690298	17.81362571	0	0	0	9.473725908	0	27.48851027	-9.23524183	-15.95961935	0	0	2	0	0	0	0	0	0	3	2	3	0	120.05"
"1.81433255	0	0	32.36754008	30.29658244	20.46301706	20.96384692	11.49902367	0	21.26164128	0	9.699524635	0	9.589074368	0	0	0	9.473725908	0	26.04887181	-12.54980523	-22.75047944	0	2	0	0	0	0	0	0	2	0	0	3	0	127"
"2.313393267	0	11.78791537	51.48631479	19.67695573	9.843390349	0	11.49902367	0	24.47779075	11.78791537	6.875840478	0	9.589074368	0	0	0	9.473725908	0	27.05939534	-7.160063285	-24.13708708	0	0	1	0	0	0	0	0	0	0	2	3	0	57"
"1.91576666	0	0	0	42.58916072	26.6924309	17.06215882	5.749511833	0	14.26826309	0	2.823684157	6.052071746	19.17814874	6.066367068	0	0	9.473725908	0	54.58594041	-9.938094268	-16.0699439	0	2	0	0	0	0	0	0	3	0	2	2	0	182"
"2.493981908	0	0	50.12862695	26.23594097	0	9.589074368	0	0	28.79084216	0	6.396873262	0	9.589074368	0	0	0	19.31711626	0	24.06700461	0	-15.50768368	0	0	0	2	0	2	0	0	0	1	0	5	0	27.5"
"2.288568036	0	0	33.66252084	0	9.843390349	26.34249029	11.49902367	0	9.837253136	0	0	0	34.76028727	0	0	0	4.736862954	0	-2.955354991	0	0	-5.437272048	0	1	0	0	0	0	0	0	0	0	1	0	162.2"
"2.719504297	0	0	36.7969634	40.31184589	0	9.589074368	0	0	38.26456807	0	6.396873262	0	9.589074368	0	0	0	28.79084216	0	24.67348127	0	-16.22785183	-8.159265868	0	0	2	0	2	0	0	0	1	0	7	0	61"
"2.516914314	0	0	36.7969634	26.23594097	0	9.589074368	0	0	28.79084216	0	6.396873262	0	9.589074368	0	0	0	29.53473264	0	24.0675844	0	-15.26226327	0	2	0	2	0	2	0	0	0	1	0	5	0	78.5"
"2.155380257	0	0	56.28785878	26.23594097	0	9.589074368	0	0	38.26456807	0	6.396873262	0	9.589074368	0	0	0	19.31711626	0	24.81381692	0	-24.18178561	0	0	0	3	0	3	0	0	0	1	0	7	0	95.5"
"1.541983814	0	10.72607221	38.23754941	0	4.736862954	11.37477255	11.49902367	0	20.30370685	0	0	0	17.81362571	12.17033346	0	0	10.72607221	0	29.90250286	-15.37947762	-16.99023916	0	0	0	2	0	0	0	0	0	2	2	3	0	249"
"1.368039844	0	0	19.84288691	10.61962671	26.79033713	11.37477255	17.50948851	11.76188495	9.837253136	0	2.823684157	0	18.00687135	26.99886674	11.76188495	0	14.95193556	0.549906369	36.0440206	-4.817496367	0	-5.750092272	2	0	0	1	0	3	0	2	0	0	1	0	310"
"1.36453881	0	0	16.42484486	10.61962671	26.79033713	11.37477255	17.50948851	11.76188495	6.372924901	0	2.823684157	0	9.589074368	26.99886674	11.76188495	0	14.95193556	0.562445117	39.41277025	-7.035885484	0	0	2	0	0	1	0	3	0	2	0	0	1	0	302"
"1.400297695	0	0	10.05191996	10.61962671	26.79033713	11.37477255	17.50948851	11.76188495	0	0	2.823684157	11.12690298	9.589074368	26.99886674	11.76188495	0	14.95193556	0.55436743	39.61373682	-6.061782909	0	0	2	0	0	1	0	3	0	2	0	0	1	0	279"
"1.400091986	0	0	19.84288691	10.61962671	26.79033713	11.37477255	17.50948851	11.76188495	9.837253136	0	2.823684157	0	18.00687135	26.99886674	11.76188495	0	14.95193556	0.525565339	36.2263332	-4.786320564	0	-5.760340894	2	0	0	1	0	3	0	2	0	0	1	0	304"
"3.241923165	0	0	30.85517966	0	0	35.12332038	0	0	9.473725908	0	0	0	35.12332038	0	0	0	9.473725908	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	135"
"1.890882981	0	0	0	10.61962671	21.79252117	11.37477255	5.749511833	0	0	0	4.235526235	22.42125742	9.589074368	16.68599378	4.97700327	0	4.983978521	0	32.05061569	-6.249457543	0	0	3	0	0	1	0	2	0	2	1	0	0	0	335"
"1.848449118	0	0	6.875840478	17.17861195	20.46301706	11.37477255	11.49902367	0	0	0	11.11136671	22.42125742	9.589074368	15.59662998	0	0	4.983978521	0	32.31744333	-7.097761134	-5.662073036	0	3	0	0	1	0	2	0	2	1	0	1	0	275"
"1.781395441	0	0	6.875840478	30.29658244	20.46301706	11.37477255	11.49902367	0	4.736862954	0	11.11136671	22.42125742	9.589074368	10.28681662	0	0	9.720841475	0	32.47475482	-7.589596645	-13.94254358	0	3	0	0	1	0	2	0	2	1	0	2	0	230"
"1.711683882	0	0	6.875840478	43.41455292	20.46301706	11.37477255	11.49902367	0	9.473725908	0	11.11136671	22.42125742	9.589074368	10.28681662	0	0	14.45770443	0	32.57878438	-7.916864036	-23.0258304	0	3	0	0	1	0	2	0	2	1	0	3	0	165"
"1.647818282	0	0	6.875840478	56.53252341	20.46301706	11.37477255	11.49902367	0	14.21058886	0	11.11136671	22.42125742	9.589074368	4.97700327	0	0	19.19456738	0	32.65283668	-8.152010269	-32.51269399	0	3	0	0	1	0	2	0	2	1	0	4	0	163"
"1.592290383	0	0	6.875840478	69.65049389	20.46301706	11.37477255	11.49902367	0	18.94745182	0	11.11136671	22.42125742	10.95983292	4.97700327	0	0	23.93143034	0	32.70831455	-8.329735259	-42.24616205	0	3	0	0	1	0	2	0	2	1	0	5	0	145"
"1.5450977	0	0	6.875840478	82.76846438	20.46301706	11.37477255	11.49902367	0	23.68431477	0	11.11136671	22.42125742	10.95983292	4.97700327	0	0	28.66829329	0	32.75146773	-8.469038053	-52.14761192	0	3	0	0	1	0	2	0	2	1	0	6	0	125"
"1.970732291	0	0	4.895483476	0	15.90975742	0	17.2485355	0	10.11812686	0	0	1.431199657	18.00687135	6.066367068	0	0	4.55503067	0	26.4020404	-4.220909155	0	-5.090769931	1	0	0	0	0	0	0	0	0	0	1	2	195"
"2.533819788	0	0	14.68645043	0	15.90975742	0	17.2485355	0	30.35438058	0	0	4.293598972	30.04792814	6.066367068	0	0	13.66509201	0	9.572756113	-2.707898206	0	-15.95123195	3	0	0	0	0	0	0	0	0	0	1	1	248"
"2.48532719	0	0	9.790966951	0	15.90975742	0	17.2485355	0	20.23625372	0	0	2.862399314	21.63013115	6.066367068	0	0	9.11006134	0	11.02559977	-2.532978654	0	-10.51905731	2	0	0	0	0	0	0	0	0	0	1	1	220"
"2.077231023	0	0	9.790966951	0	15.90975742	0	17.2485355	0	20.23625372	0	0	13.9893023	21.63013115	11.8158789	0	0	9.11006134	0	11.06002413	-4.100583639	0	-10.73383184	2	0	0	0	0	0	0	0	0	0	1	1	225"
"2.192465214	0	0	28.90974166	0	15.90975742	0	17.2485355	0	25.65124419	0	0	2.862399314	21.63013115	0	0	0	9.11006134	0	10.96866007	-9.795680064	-8.150263958	-10.99928684	2	0	0	0	0	0	0	0	0	0	1	1	175"
"2.229426452	0	0	38.70070861	0	15.90975742	0	17.2485355	0	35.48849732	0	0	2.862399314	25.25339095	6.066367068	0	0	9.11006134	0	-7.393535765	-6.857529585	-8.12942414	-17.50558672	2	0	0	0	0	0	0	0	0	0	1	0	188"
"1.841599525	0	5.893957685	33.03256764	13.11797049	9.843390349	0	11.49902367	0	9.473725908	5.893957685	6.875840478	22.25380597	9.589074368	0	0	0	9.473725908	0	27.31746573	-7.11106074	-20.46443786	0	0	0	0	0	0	0	0	0	0	2	3	0	84"
"3.092612382	0	0	13.70378423	0	11.17289446	0	5.749511833	0	0	13.70378423	0	0	4.794537184	6.066367068	0	0	0	0	13.28456255	-3.29359295	-6.080181301	0	0	0	0	0	0	0	0	0	0	0	0	1	200"
"2.08676663	0	0	27.55855446	0	15.90975742	61.46581067	17.2485355	0	15.25224361	46.53776673	0	0	52.32194746	0	0	0	9.843390349	0	-5.840769016	-11.23108798	0	-6.739693744	0	0	0	0	0	0	0	0	0	0	1	0	182"
"1.911469814	0	0	71.06010835	10.61962671	26.52938412	11.37477255	17.2485355	0	16.24497141	0	2.823684157	0	12.33059148	6.066367068	0	0	0	0	28.31824807	-26.9631589	-35.64196449	0	2	0	0	0	0	0	0	2	0	0	1	0	254"
"2.015756466	0	0	84.76389258	10.61962671	26.52938412	11.37477255	17.2485355	0	16.24497141	13.70378423	2.823684157	0	19.18438426	6.066367068	0	0	0	0	28.89456861	-32.70973915	-44.75627811	0	2	0	0	0	0	0	0	2	0	0	1	0	275"
"2.12614176	0	0	98.46767682	10.61962671	26.52938412	11.37477255	17.2485355	0	16.24497141	27.40756847	2.823684157	0	14.4309306	6.066367068	0	0	0	0	29.47088915	-39.37827156	-54.78540655	0	2	0	0	0	0	0	0	2	0	0	1	0	295"
"2.190236889	0	0	111.2135266	10.61962671	26.52938412	11.37477255	17.2485355	0	17.20290584	13.70378423	2.823684157	0	19.91396482	6.066367068	0	0	0	0	29.93803279	-35.97871612	-55.43146254	0	2	0	0	0	0	0	0	2	0	0	1	0	260"
"1.911469814	0	0	69.70892115	10.61962671	26.52938412	37.71726284	17.2485355	0	16.24497141	0	2.823684157	0	12.33059148	6.066367068	0	0	0	0	27.95824807	-32.55828831	-27.15780553	0	2	0	0	0	0	0	0	2	0	0	1	0	268"
"1.215182492	0	0	57.35632411	13.11797049	21.60646004	0	11.49902367	0	0	0	0	77.70131779	13.70758556	12.13273414	0	0	9.967957042	0	8.649443256	-12.25250747	-9.245163368	0	0	0	0	2	0	2	0	0	2	0	2	0	133.5"
"1.75633045	0	10.22850025	159.8260381	32.79492621	14.21058886	11.37477255	17.2485355	7.822697123	18.50595421	0	6.875840478	12.10414349	4.565048285	0	0	0	24.16940618	0	4.502240479	-5.219058151	-28.32584635	-7.023036716	0	0	0	0	0	0	0	0	0	0	3	0	55"
"1.75633045	0	10.22850025	159.8260381	32.79492621	14.21058886	11.37477255	17.2485355	19.42363701	18.50595421	0	11.89847379	12.10414349	4.565048285	0	0	0	24.16940618	5.768258905	4.503662702	-5.168577411	-28.31605016	-7.021493506	0	0	0	0	0	0	0	0	0	0	3	0	60"
"1.756578748	0	10.22850025	159.8260381	32.79492621	14.21058886	11.37477255	17.2485355	7.822697123	18.50595421	11.33111287	6.875840478	12.10414349	9.82693984	0	0	0	24.16940618	0	4.502542254	-6.040783968	-28.34507973	-7.027007549	0	0	0	0	0	0	0	0	0	0	3	0	60"
"1.756477878	0	10.22850025	159.8260381	32.79492621	14.21058886	17.06215882	17.2485355	7.822697123	18.50595421	10.11431827	6.875840478	12.10414349	14.67936655	0	0	0	24.16940618	0	14.58383878	-6.85224643	-28.40605354	-7.037650604	0	0	0	0	0	0	0	0	0	0	3	0	50"
"1.754357554	0	10.22850025	159.8260381	39.83287867	18.94745182	11.37477255	22.99804733	7.822697123	18.50595421	0	6.875840478	12.10414349	4.565048285	0	0	0	28.90626913	0	4.501796042	-5.431379545	-28.40914553	-10.38309612	0	0	0	0	0	0	0	0	0	0	4	0	58"
"1.48338737	0	10.22850025	159.8260381	32.79492621	14.21058886	11.37477255	17.2485355	7.822697123	18.50595421	0	6.875840478	23.23104648	4.565048285	0	0	0	24.16940618	0	4.510640684	-7.16792357	-28.46254658	-7.05300117	0	0	0	0	0	0	0	0	0	0	3	0	50"
"1.49208912	0	0	0	23.73759719	32.48703976	11.37477255	11.49902367	0	0	0	4.235526235	11.03340144	9.589074368	34.04671529	0	4.97700327	4.983978521	0	31.79719998	-4.508388546	-7.834965126	0	3	0	0	1	0	2	0	2	1	0	2	0	225"
"1.43793137	0	0	0	36.85556768	32.48703976	11.37477255	11.49902367	0	4.736862954	0	4.235526235	11.03340144	9.589074368	34.04671529	0	4.97700327	9.720841475	0	31.79543919	-4.783629626	-16.79876661	0	3	0	0	1	0	2	0	2	1	0	3	0	175"
"1.39846512	0	0	0	49.97353816	32.48703976	11.37477255	11.49902367	0	9.473725908	0	4.235526235	11.03340144	9.589074368	34.04671529	0	4.97700327	14.45770443	0	31.80429577	-4.973919094	-26.21850801	0	3	0	0	1	0	2	0	2	1	0	4	0	155"
"1.368881677	0	0	0	63.09150865	32.48703976	11.37477255	11.49902367	0	14.21058886	0	4.235526235	11.03340144	9.589074368	34.04671529	4.97700327	0	19.19456738	0	31.81662284	-5.115309781	-35.9007793	0	3	0	0	1	0	2	0	2	1	0	5	0	140"
"1.34615697	0	0	0	76.20947914	32.48703976	11.37477255	11.49902367	0	18.94745182	0	4.235526235	11.03340144	9.589074368	34.04671529	4.97700327	0	23.93143034	0	31.82968405	-5.225328225	-45.75906859	0	3	0	0	1	0	2	0	2	1	0	6	0	125"
"1.49208912	0	0	0	23.73759719	32.48703976	11.37477255	11.49902367	0	0	0	4.235526235	11.03340144	9.589074368	34.04671529	0	4.97700327	4.983978521	0	31.81828963	-4.396023277	-7.827595512	0	3	0	0	1	0	2	0	2	1	0	2	0	250"
"1.43793137	0	0	0	36.85556768	32.48703976	11.37477255	11.49902367	0	4.736862954	0	4.235526235	11.03340144	9.589074368	34.04671529	0	4.97700327	9.720841475	0	31.81591956	-4.672331577	-16.78746005	0	3	0	0	1	0	2	0	2	1	0	3	0	215"
"1.39846512	0	0	0	49.97353816	32.48703976	11.37477255	11.49902367	0	9.473725908	0	4.235526235	11.03340144	9.589074368	34.04671529	0	4.97700327	14.45770443	0	31.82439681	-4.863263158	-26.20485577	0	3	0	0	1	0	2	0	2	1	0	4	0	180"
"1.368881677	0	0	0	63.09150865	32.48703976	11.37477255	11.49902367	0	14.21058886	0	4.235526235	11.03340144	9.589074368	34.04671529	4.97700327	0	19.19456738	0	31.83647508	-5.005064044	-35.8856182	0	3	0	0	1	0	2	0	2	1	0	5	0	155"
"1.34615697	0	0	0	76.20947914	32.48703976	11.37477255	11.49902367	0	18.94745182	0	4.235526235	11.03340144	9.589074368	34.04671529	4.97700327	0	23.93143034	0	31.84936619	-5.115357106	-45.74288021	0	3	0	0	1	0	2	0	2	1	0	6	0	140"
"1.753774387	0	0	87.19454886	39.35391146	0	0	0	0	47.85364244	0	6.396873262	0	9.589074368	0	0	0	28.79084216	0	27.09297956	0	-24.51737565	0	0	0	4	0	4	0	0	0	2	2	7	0	114"
"1.985736246	0	0	17.7675875	0	14.5802533	26.34249029	22.99804733	0	5.414990469	0	0	0	9.589074368	0	0	0	0	0	25.49489806	-13.83897123	0	0	0	0	0	0	0	0	0	0	0	1	2	0	215"
"1.953313655	0	0	0	0	14.5802533	0	22.99804733	0	0	0	0	11.12690298	9.589074368	5.749511833	0	0	0	0	26.49097137	-3.109671647	0	0	0	0	0	0	0	0	0	0	0	1	2	0	147"
"1.175117207	0	0	0	31.01159959	31.37370923	11.37477255	22.99804733	0	0	10.11431827	0	67.94308482	30.67569661	17.95713863	0	0	19.93591408	0	26.95766714	-13.81207699	-18.74617788	0	0	0	0	2	0	4	0	1	2	0	3	0	201"
"1.131459722	0	0	0	26.23594097	35.94752541	5.687386275	34.497071	0	0	10.11431827	0	67.94308482	21.08038672	17.95713863	0	0	19.93591408	0	27.89311191	-12.01642442	-17.18240883	0	0	0	0	2	0	4	0	0	2	0	5	0	187"
"1.16223103	0	10.22850025	0	31.01159959	31.37370923	22.7495451	22.99804733	0	0	10.11431827	0	55.83894133	27.9341795	17.95713863	0	0	30.16441434	0	26.95156144	-13.37416185	-18.5394821	0	0	0	0	2	0	4	0	1	2	0	3	0	199"
"1.168896545	0	10.22850025	6.851892117	31.01159959	31.37370923	22.7495451	22.99804733	0	0	16.96621039	0	55.83894133	30.67569661	17.95713863	0	0	30.16441434	0	27.0278954	-15.41596301	-22.30272555	0	0	0	0	2	0	4	0	1	2	0	3	0	188"
"0.936100764	0	0	0	49.86316312	36.27361896	11.37477255	22.99804733	0	4.736862954	22.66222574	0	73.51618935	40.68047135	17.95713863	0	0	19.93591408	0	31.11371573	-22.2127817	-26.42204301	0	0	1	1	2	0	4	8	2	3	0	4	1	260"
"1.719712256	0	0	0	0	16.36249692	0	11.49902367	15.9299439	0	0	0	22.02982792	9.589074368	21.61923879	0	5.098681808	21.02862571	3.126784024	26.50749726	-3.082812622	0	0	0	0	0	1	0	2	0	0	1	0	1	1	254"
"1.192869772	0	9.984809465	19.1187747	0	25.38348332	11.37477255	40.24658283	0	5.414990469	0	0	11.12690298	0	11.8158789	0	0	9.984809465	0	7.506095821	-12.44282378	-8.545737486	0	0	0	0	0	0	0	0	0	0	0	3	0	120"
"1.192869772	0	9.984809465	17.7675875	0	25.38348332	37.71726284	40.24658283	0	5.414990469	0	0	11.12690298	0	6.066367068	0	0	9.984809465	0	7.322422352	-17.16810025	0	0	0	0	0	0	0	0	0	0	0	0	3	0	128"
"1.115912325	0	9.984809465	9.790966951	0	25.38348332	11.37477255	40.24658283	0	9.837253136	0	0	11.12690298	8.417796984	6.066367068	0	0	9.984809465	0	4.79498275	-5.231417526	0	-5.433240577	0	0	0	0	0	0	0	0	0	0	3	0	127"
"1.38365776	0	9.984809465	9.790966951	0	20.64662037	11.37477255	28.74755917	0	9.837253136	0	0	0	8.417796984	18.15120448	0	0	9.984809465	0	4.83954666	-3.244776835	0	-5.389323614	0	0	0	0	0	0	0	0	0	0	2	0	162"
"1.894160017	0	4.992404733	9.790966951	0	15.90975742	5.687386275	17.2485355	0	9.837253136	0	0	0	8.417796984	18.15120448	0	0	4.992404733	0	1.211648745	-1.299470541	0	-5.284231725	0	0	0	0	0	0	0	0	0	0	1	0	110"
"1.55415749	0	0	37.63064671	13.11797049	20.46301706	0	11.49902367	0	22.46744528	0	9.220557419	0	9.589074368	0	0	0	0	0	27.29615311	-5.462232535	-14.28311729	0	2	0	2	0	2	0	0	0	1	0	3	0	122"
"1.592617669	0	0	37.63064671	13.11797049	20.46301706	0	11.49902367	0	22.46744528	0	9.220557419	0	9.589074368	0	0	0	0	0	27.62055599	-5.693462126	-14.40424771	0	2	0	2	0	2	0	0	0	1	0	3	0	83"
"1.756681823	0	0	63.12234632	13.11797049	20.46301706	0	11.49902367	0	32.05651964	0	9.220557419	0	9.589074368	0	0	0	0	0	27.06724249	-3.063602576	-15.05673685	0	2	0	2	0	2	0	0	0	1	0	3	0	116"
"1.131283569	0	0	48.95699945	36.85556768	29.93674296	11.37477255	22.99804733	0	18.94745182	0	9.220557419	0	15.07210859	5.309813353	0	0	0	0	27.80788696	-5.252512154	-15.2328924	0	2	0	4	0	4	0	0	2	2	0	7	0	165"
"6.354596217	0	0	25.47061066	19.86301607	0	0	0	0	14.5802533	20.22863654	6.875840478	0	20.22863654	0	0	0	9.473725908	0	18.18885954	-4.737119866	-19.2328934	0	0	0	0	0	0	0	0	0	0	0	2	0	-15"
"1.928229943	0	0	22.05784954	0	15.90975742	0	22.99804733	0	15.25224361	0	0	0	11.1593141	6.066367068	0	0	5.108808191	0	-2.779643166	-7.543032988	-3.975673453	-5.455638603	1	0	0	0	0	0	0	0	0	0	1	0	228"
"2.069732181	0	0	12.35259703	0	15.90975742	26.34249029	17.2485355	0	12.35259703	0	0	11.12690298	31.13702747	6.066367068	0	0	0	0	13.49272587	-9.600894235	0	0	0	0	0	0	0	0	0	0	0	0	1	1	146"
"2.02325796	0	0	6.176298517	0	15.90975742	13.17124514	17.2485355	0	6.176298517	0	0	11.12690298	17.96578233	6.066367068	0	0	0	0	13.48692655	-5.577735763	0	0	0	0	0	0	0	0	0	0	0	0	1	1	134"
"2.069732181	0	0	13.70378423	0	15.90975742	0	17.2485355	0	0	13.70378423	0	11.12690298	4.794537184	6.066367068	0	0	0	0	13.57272587	-5.474385359	-6.538954576	0	0	0	0	0	0	0	0	0	0	0	1	1	162"
"1.712215936	0	0	0	0	20.64662037	0	28.74755917	0	0	0	0	11.12690298	4.794537184	6.066367068	0	0	0	0	13.62165771	-2.991716617	0	0	0	0	0	0	0	0	0	0	0	0	2	1	146"
"1.705637075	0	0	6.851892117	0	15.90975742	0	17.2485355	0	0	6.851892117	0	11.12690298	9.589074368	6.066367068	0	0	0	0	27.60162585	-6.471511522	-3.162981021	0	0	0	0	0	0	0	0	0	0	0	1	2	159"
"1.506050642	0	0	6.851892117	0	15.90975742	0	17.2485355	0	0	6.851892117	0	22.25380597	9.589074368	6.066367068	0	0	0	0	27.96576611	-8.438961076	-3.188794561	0	0	0	0	0	0	0	0	0	0	0	1	2	170"
"1.688141009	0	0	0	0	15.90975742	0	17.2485355	0	0	0	0	11.12690298	9.589074368	6.066367068	0	0	0	0	27.53043872	-5.121182756	0	0	0	0	0	0	0	0	0	0	0	0	1	2	166"
"1.496753319	0	0	0	0	15.90975742	0	17.2485355	0	0	0	0	22.25380597	9.589074368	6.066367068	0	0	0	0	27.90246127	-7.044147323	0	0	0	0	0	0	0	0	0	0	0	0	1	2	186"
"1.732595854	0	0	11.74737559	0	15.90975742	0	17.2485355	0	10.11812686	6.851892117	0	12.55810264	18.00687135	6.066367068	0	0	4.55503067	0	26.11682201	-7.530089173	-3.561939354	-5.407985985	1	0	0	0	0	0	0	0	0	0	1	2	167"
"1.521614118	0	0	11.74737559	0	15.90975742	0	17.2485355	0	10.11812686	6.851892117	0	23.68500562	18.00687135	6.066367068	0	0	4.55503067	0	26.45525785	-9.538834476	-3.587752895	-5.436939863	1	0	0	0	0	0	0	0	0	0	1	2	182"
"1.700215151	0	0	4.895483476	0	15.90975742	0	17.2485355	0	10.11812686	0	0	12.55810264	18.00687135	6.066367068	0	0	4.55503067	0	26.25396821	-5.718880777	0	-5.152360985	1	0	0	0	0	0	0	0	0	0	1	2	174"
"3.509120807	0	0	36.77770883	0	0	43.90415048	0	0	9.473725908	0	0	0	43.90415048	0	0	0	9.473725908	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	165"
"1.807510042	0	0	16.66680743	17.17861195	20.46301706	11.37477255	11.49902367	11.76188495	9.589074368	0	9.699524635	21.54489686	9.589074368	21.96718178	0	0	0	0.286535709	25.28447519	-2.27022408	-6.386513229	0	2	0	0	0	0	0	0	2	2	0	1	0	268"
"1.832767181	0	0	16.66680743	17.17861195	20.46301706	11.37477255	11.49902367	11.76188495	9.589074368	0	9.699524635	21.54489686	9.589074368	21.96718178	0	0	0	0.280061168	25.48776651	-2.392362858	-6.467816717	0	2	0	0	0	0	0	0	2	2	0	1	0	254"
"1.552976206	0	0	23.03973233	17.17861195	20.46301706	11.37477255	11.49902367	11.76188495	15.96199927	0	9.699524635	21.54489686	9.589074368	17.0716983	0	0	0	0.235498465	25.56765423	-5.008620737	-6.552980798	0	2	0	0	0	0	0	0	2	2	0	1	0	241"
"1.519656465	0	0	16.66680743	17.17861195	25.19988001	11.37477255	22.99804733	11.76188495	9.589074368	0	9.699524635	21.54489686	9.589074368	17.0716983	0	0	0	0.25734881	25.44697755	-2.271280256	-6.438108113	0	2	0	0	0	0	0	0	2	2	0	2	0	245"
"1.670529151	0	0	16.66680743	17.17861195	20.46301706	11.37477255	11.49902367	11.76188495	9.589074368	0	9.699524635	32.31734529	9.589074368	17.0716983	0	0	0	0.261062116	26.18008528	-2.248001857	-6.575330075	0	2	0	0	0	0	0	0	2	3	0	1	0	264"
"1.694752311	0	10.22850025	19.1187747	0	20.64662037	11.37477255	22.99804733	0	5.414990469	11.33111287	0	0	10.05642874	6.066367068	0	0	10.22850025	0	13.85794578	-9.798731955	-7.900785188	0	0	0	0	0	0	0	0	0	0	1	2	0	163"
"1.567943	0	0	24.63692734	23.73759719	20.46301706	11.37477255	11.49902367	0	9.473725908	0	9.220557419	0	9.589074368	10.61962671	0	0	0	0	27.12182203	-4.630458414	-6.74386996	0	2	0	2	0	2	0	0	2	1	0	3	0	57"
"1.607202911	0	0	24.63692734	23.73759719	20.46301706	11.37477255	11.49902367	0	9.473725908	0	9.220557419	0	9.589074368	5.309813353	0	0	0	0	27.43871609	-4.833708972	-6.761636696	0	2	0	2	0	2	0	0	2	1	0	3	0	218"
"1.761321712	0	0	50.12862695	23.73759719	20.46301706	11.37477255	11.49902367	0	19.06280028	0	9.220557419	0	9.589074368	0	0	0	0	0	26.89291141	-2.794101702	-6.884560034	0	2	0	2	0	2	0	0	2	1	0	3	0	150"
"1.764836929	0	0	62.87447675	23.73759719	20.46301706	11.37477255	11.49902367	0	19.06280028	0	9.220557419	0	9.589074368	0	0	0	0	0	27.09114733	-2.937241278	-6.960694648	0	2	0	2	0	2	0	0	2	1	0	3	0	72.5"
"1.831455825	0	0	0	0	15.90975742	0	17.2485355	0	0	0	0	10.77244843	9.589074368	11.8158789	0	0	0	0	28.46218381	-3.866610986	0	0	0	0	0	0	0	0	0	0	1	0	1	2	200.025"
"1.792966255	0	0	63.72924901	13.11797049	19.31711626	0	22.99804733	0	0	0	0	12.10414349	9.589074368	0	0	0	4.983978521	0	29.26794552	-4.008829232	-9.228810201	0	0	0	0	1	0	1	0	0	0	1	3	0	94.3"
"2.000916181	0	16.12245794	83.35093929	26.23594097	14.5802533	11.37477255	17.2485355	0	19.06280028	5.893957685	6.875840478	11.12690298	9.589074368	0	0	0	24.68620468	0	32.6855476	-4.099074811	-23.9182449	0	0	0	0	1	0	1	0	0	0	2	4	0	53.6"
"2.433356524	0	0	37.38277715	26.23594097	0	9.589074368	0	0	28.79084216	0	6.396873262	0	9.589074368	0	0	0	19.31711626	0	23.77889392	0	-14.94286962	0	0	0	2	0	2	0	0	0	1	0	5	0	49"
